mix_id,R,f_FA,yCO2,w_SS,w_b,cement_mass_g,flyash_mass_g,gangue_mass_g,water_mass_g,sodium_silicate_mass_g,total_mass_g
MIX_0219,0.300000,0.100000,0.400000,0.040000,2.000000,27.000000,3.000000,100.000000,56.706667,7.916667,194.623333
MIX_0220,0.300000,0.100000,0.400000,0.050000,1.100000,27.000000,3.000000,100.000000,29.431158,8.578947,168.010105
MIX_0221,0.300000,0.100000,0.400000,0.050000,1.400000,27.000000,3.000000,100.000000,38.234105,9.052632,177.286737
MIX_0222,0.300000,0.100000,0.400000,0.050000,1.700000,27.000000,3.000000,100.000000,47.037053,9.526316,186.563368
MIX_0223,0.300000,0.100000,0.400000,0.050000,2.000000,27.000000,3.000000,100.000000,55.840000,10.000000,195.840000
MIX_0224,0.300000,0.200000,0.000000,0.020000,1.100000,24.000000,6.000000,100.000000,31.616163,3.326531,164.942694
MIX_0225,0.300000,0.200000,0.000000,0.020000,1.400000,24.000000,6.000000,100.000000,40.539755,3.510204,174.049959
MIX_0226,0.300000,0.200000,0.000000,0.020000,1.700000,24.000000,6.000000,100.000000,49.463347,3.693878,183.157224
MIX_0227,0.300000,0.200000,0.000000,0.020000,2.000000,24.000000,6.000000,100.000000,58.386939,3.877551,192.264490
MIX_0228,0.300000,0.200000,0.000000,0.030000,1.100000,24.000000,6.000000,100.000000,30.902845,5.041237,165.944082
MIX_0229,0.300000,0.200000,0.000000,0.030000,1.400000,24.000000,6.000000,100.000000,39.787052,5.319588,175.106639
MIX_0230,0.300000,0.200000,0.000000,0.030000,1.700000,24.000000,6.000000,100.000000,48.671258,5.597938,184.269196
MIX_0231,0.300000,0.200000,0.000000,0.030000,2.000000,24.000000,6.000000,100.000000,57.555464,5.876289,193.431753
MIX_0232,0.300000,0.200000,0.000000,0.040000,1.100000,24.000000,6.000000,100.000000,30.174667,6.791667,166.966333
MIX_0233,0.300000,0.200000,0.000000,0.040000,1.400000,24.000000,6.000000,100.000000,39.018667,7.166667,176.185333
MIX_0234,0.300000,0.200000,0.000000,0.040000,1.700000,24.000000,6.000000,100.000000,47.862667,7.541667,185.404333
MIX_0235,0.300000,0.200000,0.000000,0.040000,2.000000,24.000000,6.000000,100.000000,56.706667,7.916667,194.623333
MIX_0236,0.300000,0.200000,0.000000,0.050000,1.100000,24.000000,6.000000,100.000000,29.431158,8.578947,168.010105
MIX_0237,0.300000,0.200000,0.000000,0.050000,1.400000,24.000000,6.000000,100.000000,38.234105,9.052632,177.286737
MIX_0238,0.300000,0.200000,0.000000,0.050000,1.700000,24.000000,6.000000,100.000000,47.037053,9.526316,186.563368
MIX_0239,0.300000,0.200000,0.000000,0.050000,2.000000,24.000000,6.000000,100.000000,55.840000,10.000000,195.840000
MIX_0240,0.300000,0.200000,0.150000,0.020000,1.100000,24.000000,6.000000,100.000000,31.616163,3.326531,164.942694
MIX_0241,0.300000,0.200000,0.150000,0.020000,1.400000,24.000000,6.000000,100.000000,40.539755,3.510204,174.049959
MIX_0242,0.300000,0.200000,0.150000,0.020000,1.700000,24.000000,6.000000,100.000000,49.463347,3.693878,183.157224
MIX_0243,0.300000,0.200000,0.150000,0.020000,2.000000,24.000000,6.000000,100.000000,58.386939,3.877551,192.264490
MIX_0244,0.300000,0.200000,0.150000,0.030000,1.100000,24.000000,6.000000,100.000000,30.902845,5.041237,165.944082
MIX_0245,0.300000,0.200000,0.150000,0.030000,1.400000,24.000000,6.000000,100.000000,39.787052,5.319588,175.106639
MIX_0246,0.300000,0.200000,0.150000,0.030000,1.700000,24.000000,6.000000,100.000000,48.671258,5.597938,184.269196
MIX_0247,0.300000,0.200000,0.150000,0.030000,2.000000,24.000000,6.000000,100.000000,57.555464,5.876289,193.431753
MIX_0248,0.300000,0.200000,0.150000,0.040000,1.100000,24.000000,6.000000,100.000000,30.174667,6.791667,166.966333
MIX_0249,0.300000,0.200000,0.150000,0.040000,1.400000,24.000000,6.000000,100.000000,39.018667,7.166667,176.185333
MIX_0250,0.300000,0.200000,0.150000,0.040000,1.700000,24.000000,6.000000,100.000000,47.862667,7.541667,185.404333
MIX_0251,0.300000,0.200000,0.150000,0.040000,2.000000,24.000000,6.000000,100.000000,56.706667,7.916667,194.623333
MIX_0252,0.300000,0.200000,0.150000,0.050000,1.100000,24.000000,6.000000,100.000000,29.431158,8.578947,168.010105
MIX_0253,0.300000,0.200000,0.150000,0.050000,1.400000,24.000000,6.000000,100.000000,38.234105,9.052632,177.286737
MIX_0254,0.300000,0.200000,0.150000,0.050000,1.700000,24.000000,6.000000,100.000000,47.037053,9.526316,186.563368
MIX_0255,0.300000,0.200000,0.150000,0.050000,2.000000,24.000000,6.000000,100.000000,55.840000,10.000000,195.840000
MIX_0256,0.300000,0.200000,0.200000,0.020000,1.100000,24.000000,6.000000,100.000000,31.616163,3.326531,164.942694
MIX_0257,0.300000,0.200000,0.200000,0.020000,1.400000,24.000000,6.000000,100.000000,40.539755,3.510204,174.049959
MIX_0258,0.300000,0.200000,0.200000,0.020000,1.700000,24.000000,6.000000,100.000000,49.463347,3.693878,183.157224
MIX_0259,0.300000,0.200000,0.200000,0.020000,2.000000,24.000000,6.000000,100.000000,58.386939,3.877551,192.264490
MIX_0260,0.300000,0.200000,0.200000,0.030000,1.100000,24.000000,6.000000,100.000000,30.902845,5.041237,165.944082
MIX_0261,0.300000,0.200000,0.200000,0.030000,1.400000,24.000000,6.000000,100.000000,39.787052,5.319588,175.106639
MIX_0262,0.300000,0.200000,0.200000,0.030000,1.700000,24.000000,6.000000,100.000000,48.671258,5.597938,184.269196
MIX_0263,0.300000,0.200000,0.200000,0.030000,2.000000,24.000000,6.000000,100.000000,57.555464,5.876289,193.431753
MIX_0264,0.300000,0.200000,0.200000,0.040000,1.100000,24.000000,6.000000,100.000000,30.174667,6.791667,166.966333
MIX_0265,0.300000,0.200000,0.200000,0.040000,1.400000,24.000000,6.000000,100.000000,39.018667,7.166667,176.185333
MIX_0266,0.300000,0.200000,0.200000,0.040000,1.700000,24.000000,6.000000,100.000000,47.862667,7.541667,185.404333
MIX_0267,0.300000,0.200000,0.200000,0.040000,2.000000,24.000000,6.000000,100.000000,56.706667,7.916667,194.623333
MIX_0268,0.300000,0.200000,0.200000,0.050000,1.100000,24.000000,6.000000,100.000000,29.431158,8.578947,168.010105
MIX_0269,0.300000,0.200000,0.200000,0.050000,1.400000,24.000000,6.000000,100.000000,38.234105,9.052632,177.286737
MIX_0270,0.300000,0.200000,0.200000,0.050000,1.700000,24.000000,6.000000,100.000000,47.037053,9.526316,186.563368
MIX_0271,0.300000,0.200000,0.200000,0.050000,2.000000,24.000000,6.000000,100.000000,55.840000,10.000000,195.840000
MIX_0272,0.300000,0.200000,0.250000,0.020000,1.100000,24.000000,6.000000,100.000000,31.616163,3.326531,164.942694
MIX_0273,0.300000,0.200000,0.250000,0.020000,1.400000,24.000000,6.000000,100.000000,40.539755,3.510204,174.049959
MIX_0274,0.300000,0.200000,0.250000,0.020000,1.700000,24.000000,6.000000,100.000000,49.463347,3.693878,183.157224
MIX_0275,0.300000,0.200000,0.250000,0.020000,2.000000,24.000000,6.000000,100.000000,58.386939,3.877551,192.264490
MIX_0276,0.300000,0.200000,0.250000,0.030000,1.100000,24.000000,6.000000,100.000000,30.902845,5.041237,165.944082
MIX_0277,0.300000,0.200000,0.250000,0.030000,1.400000,24.000000,6.000000,100.000000,39.787052,5.319588,175.106639
MIX_0278,0.300000,0.200000,0.250000,0.030000,1.700000,24.000000,6.000000,100.000000,48.671258,5.597938,184.269196
MIX_0279,0.300000,0.200000,0.250000,0.030000,2.000000,24.000000,6.000000,100.000000,57.555464,5.876289,193.431753
MIX_0280,0.300000,0.200000,0.250000,0.040000,1.100000,24.000000,6.000000,100.000000,30.174667,6.791667,166.966333
MIX_0281,0.300000,0.200000,0.250000,0.040000,1.400000,24.000000,6.000000,100.000000,39.018667,7.166667,176.185333
MIX_0282,0.300000,0.200000,0.250000,0.040000,1.700000,24.000000,6.000000,100.000000,47.862667,7.541667,185.404333
MIX_0283,0.300000,0.200000,0.250000,0.040000,2.000000,24.000000,6.000000,100.000000,56.706667,7.916667,194.623333
MIX_0284,0.300000,0.200000,0.250000,0.050000,1.100000,24.000000,6.000000,100.000000,29.431158,8.578947,168.010105
MIX_0285,0.300000,0.200000,0.250000,0.050000,1.400000,24.000000,6.000000,100.000000,38.234105,9.052632,177.286737
MIX_0286,0.300000,0.200000,0.250000,0.050000,1.700000,24.000000,6.000000,100.000000,47.037053,9.526316,186.563368
MIX_0287,0.300000,0.200000,0.250000,0.050000,2.000000,24.000000,6.000000,100.000000,55.840000,10.000000,195.840000
MIX_0288,0.300000,0.200000,0.300000,0.020000,1.100000,24.000000,6.000000,100.000000,31.616163,3.326531,164.942694
MIX_0289,0.300000,0.200000,0.300000,0.020000,1.400000,24.000000,6.000000,100.000000,40.539755,3.510204,174.049959
MIX_0290,0.300000,0.200000,0.300000,0.020000,1.700000,24.000000,6.000000,100.000000,49.463347,3.693878,183.157224
MIX_0291,0.300000,0.200000,0.300000,0.020000,2.000000,24.000000,6.000000,100.000000,58.386939,3.877551,192.264490
MIX_0292,0.300000,0.200000,0.300000,0.030000,1.100000,24.000000,6.000000,100.000000,30.902845,5.041237,165.944082
MIX_0293,0.300000,0.200000,0.300000,0.030000,1.400000,24.000000,6.000000,100.000000,39.787052,5.319588,175.106639
MIX_0294,0.300000,0.200000,0.300000,0.030000,1.700000,24.000000,6.000000,100.000000,48.671258,5.597938,184.269196
MIX_0295,0.300000,0.200000,0.300000,0.030000,2.000000,24.000000,6.000000,100.000000,57.555464,5.876289,193.431753
MIX_0296,0.300000,0.200000,0.300000,0.040000,1.100000,24.000000,6.000000,100.000000,30.174667,6.791667,166.966333
MIX_0297,0.300000,0.200000,0.300000,0.040000,1.400000,24.000000,6.000000,100.000000,39.018667,7.166667,176.185333
MIX_0298,0.300000,0.200000,0.300000,0.040000,1.700000,24.000000,6.000000,100.000000,47.862667,7.541667,185.404333
MIX_0299,0.300000,0.200000,0.300000,0.040000,2.000000,24.000000,6.000000,100.000000,56.706667,7.916667,194.623333
MIX_0300,0.300000,0.200000,0.300000,0.050000,1.100000,24.000000,6.000000,100.000000,29.431158,8.578947,168.010105
MIX_0301,0.300000,0.200000,0.300000,0.050000,1.400000,24.000000,6.000000,100.000000,38.234105,9.052632,177.286737
MIX_0302,0.300000,0.200000,0.300000,0.050000,1.700000,24.000000,6.000000,100.000000,47.037053,9.526316,186.563368
MIX_0303,0.300000,0.200000,0.300000,0.050000,2.000000,24.000000,6.000000,100.000000,55.840000,10.000000,195.840000
MIX_0304,0.300000,0.200000,0.350000,0.020000,1.100000,24.000000,6.000000,100.000000,31.616163,3.326531,164.942694
MIX_0305,0.300000,0.200000,0.350000,0.020000,1.400000,24.000000,6.000000,100.000000,40.539755,3.510204,174.049959
MIX_0306,0.300000,0.200000,0.350000,0.020000,1.700000,24.000000,6.000000,100.000000,49.463347,3.693878,183.157224
MIX_0307,0.300000,0.200000,0.350000,0.020000,2.000000,24.000000,6.000000,100.000000,58.386939,3.877551,192.264490
MIX_0308,0.300000,0.200000,0.350000,0.030000,1.100000,24.000000,6.000000,100.000000,30.902845,5.041237,165.944082
MIX_0309,0.300000,0.200000,0.350000,0.030000,1.400000,24.000000,6.000000,100.000000,39.787052,5.319588,175.106639
MIX_0310,0.300000,0.200000,0.350000,0.030000,1.700000,24.000000,6.000000,100.000000,48.671258,5.597938,184.269196
MIX_0311,0.300000,0.200000,0.350000,0.030000,2.000000,24.000000,6.000000,100.000000,57.555464,5.876289,193.431753
MIX_0312,0.300000,0.200000,0.350000,0.040000,1.100000,24.000000,6.000000,100.000000,30.174667,6.791667,166.966333
MIX_0313,0.300000,0.200000,0.350000,0.040000,1.400000,24.000000,6.000000,100.000000,39.018667,7.166667,176.185333
MIX_0314,0.300000,0.200000,0.350000,0.040000,1.700000,24.000000,6.000000,100.000000,47.862667,7.541667,185.404333
MIX_0315,0.300000,0.200000,0.350000,0.040000,2.000000,24.000000,6.000000,100.000000,56.706667,7.916667,194.623333
MIX_0316,0.300000,0.200000,0.350000,0.050000,1.100000,24.000000,6.000000,100.000000,29.431158,8.578947,168.010105
MIX_0317,0.300000,0.200000,0.350000,0.050000,1.400000,24.000000,6.000000,100.000000,38.234105,9.052632,177.286737
MIX_0318,0.300000,0.200000,0.350000,0.050000,1.700000,24.000000,6.000000,100.000000,47.037053,9.526316,186.563368
MIX_0319,0.300000,0.200000,0.350000,0.050000,2.000000,24.000000,6.000000,100.000000,55.840000,10.000000,195.840000
MIX_0320,0.300000,0.200000,0.400000,0.020000,1.100000,24.000000,6.000000,100.000000,31.616163,3.326531,164.942694
MIX_0321,0.300000,0.200000,0.400000,0.020000,1.400000,24.000000,6.000000,100.000000,40.539755,3.510204,174.049959
MIX_0322,0.300000,0.200000,0.400000,0.020000,1.700000,24.000000,6.000000,100.000000,49.463347,3.693878,183.157224
MIX_0323,0.300000,0.200000,0.400000,0.020000,2.000000,24.000000,6.000000,100.000000,58.386939,3.877551,192.264490
MIX_0324,0.300000,0.200000,0.400000,0.030000,1.100000,24.000000,6.000000,100.000000,30.902845,5.041237,165.944082
MIX_0325,0.300000,0.200000,0.400000,0.030000,1.400000,24.000000,6.000000,100.000000,39.787052,5.319588,175.106639
MIX_0326,0.300000,0.200000,0.400000,0.030000,1.700000,24.000000,6.000000,100.000000,48.671258,5.597938,184.269196
MIX_0327,0.300000,0.200000,0.400000,0.030000,2.000000,24.000000,6.000000,100.000000,57.555464,5.876289,193.431753
MIX_0328,0.300000,0.200000,0.400000,0.040000,1.100000,24.000000,6.000000,100.000000,30.174667,6.791667,166.966333
MIX_0329,0.300000,0.200000,0.400000,0.040000,1.400000,24.000000,6.000000,100.000000,39.018667,7.166667,176.185333
MIX_0330,0.300000,0.200000,0.400000,0.040000,1.700000,24.000000,6.000000,100.000000,47.862667,7.541667,185.404333
MIX_0331,0.300000,0.200000,0.400000,0.040000,2.000000,24.000000,6.000000,100.000000,56.706667,7.916667,194.623333
MIX_0332,0.300000,0.200000,0.400000,0.050000,1.100000,24.000000,6.000000,100.000000,29.431158,8.578947,168.010105
MIX_0333,0.300000,0.200000,0.400000,0.050000,1.400000,24.000000,6.000000,100.000000,38.234105,9.052632,177.286737
MIX_0334,0.300000,0.200000,0.400000,0.050000,1.700000,24.000000,6.000000,100.000000,47.037053,9.526316,186.563368
MIX_0335,0.300000,0.200000,0.400000,0.050000,2.000000,24.000000,6.000000,100.000000,55.840000,10.000000,195.840000
MIX_0336,0.300000,0.300000,0.000000,0.020000,1.100000,21.000000,9.000000,100.000000,31.616163,3.326531,164.942694
MIX_0337,0.300000,0.300000,0.000000,0.020000,1.400000,21.000000,9.000000,100.000000,40.539755,3.510204,174.049959
MIX_0338,0.300000,0.300000,0.000000,0.020000,1.700000,21.000000,9.000000,100.000000,49.463347,3.693878,183.157224
MIX_0339,0.300000,0.300000,0.000000,0.020000,2.000000,21.000000,9.000000,100.000000,58.386939,3.877551,192.264490
MIX_0340,0.300000,0.300000,0.000000,0.030000,1.100000,21.000000,9.000000,100.000000,30.902845,5.041237,165.944082
MIX_0341,0.300000,0.300000,0.000000,0.030000,1.400000,21.000000,9.000000,100.000000,39.787052,5.319588,175.106639
MIX_0342,0.300000,0.300000,0.000000,0.030000,1.700000,21.000000,9.000000,100.000000,48.671258,5.597938,184.269196
MIX_0343,0.300000,0.300000,0.000000,0.030000,2.000000,21.000000,9.000000,100.000000,57.555464,5.876289,193.431753
MIX_0344,0.300000,0.300000,0.000000,0.040000,1.100000,21.000000,9.000000,100.000000,30.174667,6.791667,166.966333
MIX_0345,0.300000,0.300000,0.000000,0.040000,1.400000,21.000000,9.000000,100.000000,39.018667,7.166667,176.185333
MIX_0346,0.300000,0.300000,0.000000,0.040000,1.700000,21.000000,9.000000,100.000000,47.862667,7.541667,185.404333
MIX_0347,0.300000,0.300000,0.000000,0.040000,2.000000,21.000000,9.000000,100.000000,56.706667,7.916667,194.623333
MIX_0348,0.300000,0.300000,0.000000,0.050000,1.100000,21.000000,9.000000,100.000000,29.431158,8.578947,168.010105
MIX_0349,0.300000,0.300000,0.000000,0.050000,1.400000,21.000000,9.000000,100.000000,38.234105,9.052632,177.286737
MIX_0350,0.300000,0.300000,0.000000,0.050000,1.700000,21.000000,9.000000,100.000000,47.037053,9.526316,186.563368
MIX_0351,0.300000,0.300000,0.000000,0.050000,2.000000,21.000000,9.000000,100.000000,55.840000,10.000000,195.840000
MIX_0352,0.300000,0.300000,0.150000,0.020000,1.100000,21.000000,9.000000,100.000000,31.616163,3.326531,164.942694
MIX_0353,0.300000,0.300000,0.150000,0.020000,1.400000,21.000000,9.000000,100.000000,40.539755,3.510204,174.049959
MIX_0354,0.300000,0.300000,0.150000,0.020000,1.700000,21.000000,9.000000,100.000000,49.463347,3.693878,183.157224
MIX_0355,0.300000,0.300000,0.150000,0.020000,2.000000,21.000000,9.000000,100.000000,58.386939,3.877551,192.264490
MIX_0356,0.300000,0.300000,0.150000,0.030000,1.100000,21.000000,9.000000,100.000000,30.902845,5.041237,165.944082
MIX_0357,0.300000,0.300000,0.150000,0.030000,1.400000,21.000000,9.000000,100.000000,39.787052,5.319588,175.106639
MIX_0358,0.300000,0.300000,0.150000,0.030000,1.700000,21.000000,9.000000,100.000000,48.671258,5.597938,184.269196
MIX_0359,0.300000,0.300000,0.150000,0.030000,2.000000,21.000000,9.000000,100.000000,57.555464,5.876289,193.431753
MIX_0360,0.300000,0.300000,0.150000,0.040000,1.100000,21.000000,9.000000,100.000000,30.174667,6.791667,166.966333
MIX_0361,0.300000,0.300000,0.150000,0.040000,1.400000,21.000000,9.000000,100.000000,39.018667,7.166667,176.185333
MIX_0362,0.300000,0.300000,0.150000,0.040000,1.700000,21.000000,9.000000,100.000000,47.862667,7.541667,185.404333
MIX_0363,0.300000,0.300000,0.150000,0.040000,2.000000,21.000000,9.000000,100.000000,56.706667,7.916667,194.623333
MIX_0364,0.300000,0.300000,0.150000,0.050000,1.100000,21.000000,9.000000,100.000000,29.431158,8.578947,168.010105
MIX_0365,0.300000,0.300000,0.150000,0.050000,1.400000,21.000000,9.000000,100.000000,38.234105,9.052632,177.286737
MIX_0366,0.300000,0.300000,0.150000,0.050000,1.700000,21.000000,9.000000,100.000000,47.037053,9.526316,186.563368
MIX_0367,0.300000,0.300000,0.150000,0.050000,2.000000,21.000000,9.000000,100.000000,55.840000,10.000000,195.840000
MIX_0368,0.300000,0.300000,0.200000,0.020000,1.100000,21.000000,9.000000,100.000000,31.616163,3.326531,164.942694
MIX_0369,0.300000,0.300000,0.200000,0.020000,1.400000,21.000000,9.000000,100.000000,40.539755,3.510204,174.049959
MIX_0370,0.300000,0.300000,0.200000,0.020000,1.700000,21.000000,9.000000,100.000000,49.463347,3.693878,183.157224
MIX_0371,0.300000,0.300000,0.200000,0.020000,2.000000,21.000000,9.000000,100.000000,58.386939,3.877551,192.264490
MIX_0372,0.300000,0.300000,0.200000,0.030000,1.100000,21.000000,9.000000,100.000000,30.902845,5.041237,165.944082
MIX_0373,0.300000,0.300000,0.200000,0.030000,1.400000,21.000000,9.000000,100.000000,39.787052,5.319588,175.106639
MIX_0374,0.300000,0.300000,0.200000,0.030000,1.700000,21.000000,9.000000,100.000000,48.671258,5.597938,184.269196
MIX_0375,0.300000,0.300000,0.200000,0.030000,2.000000,21.000000,9.000000,100.000000,57.555464,5.876289,193.431753
MIX_0376,0.300000,0.300000,0.200000,0.040000,1.100000,21.000000,9.000000,100.000000,30.174667,6.791667,166.966333
MIX_0377,0.300000,0.300000,0.200000,0.040000,1.400000,21.000000,9.000000,100.000000,39.018667,7.166667,176.185333
MIX_0378,0.300000,0.300000,0.200000,0.040000,1.700000,21.000000,9.000000,100.000000,47.862667,7.541667,185.404333
MIX_0379,0.300000,0.300000,0.200000,0.040000,2.000000,21.000000,9.000000,100.000000,56.706667,7.916667,194.623333
MIX_0380,0.300000,0.300000,0.200000,0.050000,1.100000,21.000000,9.000000,100.000000,29.431158,8.578947,168.010105
MIX_0381,0.300000,0.300000,0.200000,0.050000,1.400000,21.000000,9.000000,100.000000,38.234105,9.052632,177.286737
MIX_0382,0.300000,0.300000,0.200000,0.050000,1.700000,21.000000,9.000000,100.000000,47.037053,9.526316,186.563368
MIX_0383,0.300000,0.300000,0.200000,0.050000,2.000000,21.000000,9.000000,100.000000,55.840000,10.000000,195.840000
MIX_0384,0.300000,0.300000,0.250000,0.020000,1.100000,21.000000,9.000000,100.000000,31.616163,3.326531,164.942694
MIX_0385,0.300000,0.300000,0.250000,0.020000,1.400000,21.000000,9.000000,100.000000,40.539755,3.510204,174.049959
MIX_0386,0.300000,0.300000,0.250000,0.020000,1.700000,21.000000,9.000000,100.000000,49.463347,3.693878,183.157224
MIX_0387,0.300000,0.300000,0.250000,0.020000,2.000000,21.000000,9.000000,100.000000,58.386939,3.877551,192.264490
MIX_0388,0.300000,0.300000,0.250000,0.030000,1.100000,21.000000,9.000000,100.000000,30.902845,5.041237,165.944082
MIX_0389,0.300000,0.300000,0.250000,0.030000,1.400000,21.000000,9.000000,100.000000,39.787052,5.319588,175.106639
MIX_0390,0.300000,0.300000,0.250000,0.030000,1.700000,21.000000,9.000000,100.000000,48.671258,5.597938,184.269196
MIX_0391,0.300000,0.300000,0.250000,0.030000,2.000000,21.000000,9.000000,100.000000,57.555464,5.876289,193.431753
MIX_0392,0.300000,0.300000,0.250000,0.040000,1.100000,21.000000,9.000000,100.000000,30.174667,6.791667,166.966333
MIX_0393,0.300000,0.300000,0.250000,0.040000,1.400000,21.000000,9.000000,100.000000,39.018667,7.166667,176.185333
