mix_id,R,f_FA,yCO2,w_SS,w_b,cement_mass_g,flyash_mass_g,gangue_mass_g,water_mass_g,sodium_silicate_mass_g,total_mass_g,cement_C3S_g,cement_C2S_g,cement_C3A_g,cement_C4AF_g,cement_Gypsum_g,cement_Periclase_g,flyash_Glass_g,flyash_Quartz_g,flyash_Mullite_g,flyash_Magnetite_g,flyash_Hematite_g,gangue_Quartz_g,gangue_Kaolinite_g,gangue_Illite_g,gangue_Iron_oxides_g,gangue_Amorphous_g,Ca_mol,Si_mol,Al_mol,Fe_mol,Mg_mol,K_mol,Na_mol,S_mol,O_mol,H_mol,C_mol,total_solid_mass_g,CO2_moles
MIX_0051,0.30000000,0.00000000,0.25000000,0.02000000,2.00000000,30.00000000,0.00000000,100.00000000,58.38693900,3.87755100,192.26449000,0.00000000,19.36200000,4.85400000,0.24900000,4.83000000,0.70200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.30935296,1.23290603,0.41126224,0.00901924,0.00367454,0.02910914,0.03653646,0.02805348,7.23681113,7.40227065,0.00982297,576.80047000,0.00982297
MIX_0052,0.30000000,0.00000000,0.25000000,0.03000000,1.10000000,30.00000000,0.00000000,100.00000000,30.90284500,5.04123700,165.94408200,0.00000000,19.36200000,4.85400000,0.24900000,4.83000000,0.70200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.30935296,1.23856136,0.41126224,0.00901924,0.00367454,0.02910914,0.04750137,0.02805348,5.75218698,4.40481508,0.00847824,497.83924600,0.00847824
MIX_0053,0.30000000,0.00000000,0.25000000,0.03000000,1.40000000,30.00000000,0.00000000,100.00000000,39.78705200,5.31958800,175.10663900,0.00000000,19.36200000,4.85400000,0.24900000,4.83000000,0.70200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.30935296,1.23991410,0.41126224,0.00901924,0.00367454,0.02910914,0.05012415,0.02805348,6.25671607,5.40396703,0.00894636,525.32691900,0.00894636
MIX_0054,0.30000000,0.00000000,0.25000000,0.03000000,1.70000000,30.00000000,0.00000000,100.00000000,48.67125800,5.59793800,184.26919600,0.00000000,19.36200000,4.85400000,0.24900000,4.83000000,0.70200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.30935296,1.24126683,0.41126224,0.00901924,0.00367454,0.02910914,0.05274692,0.02805348,6.76124507,6.40311881,0.00941448,552.81458800,0.00941448
MIX_0055,0.30000000,0.00000000,0.25000000,0.03000000,2.00000000,30.00000000,0.00000000,100.00000000,57.55546400,5.87628900,193.43175300,0.00000000,19.36200000,4.85400000,0.24900000,4.83000000,0.70200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.30935296,1.24261957,0.41126224,0.00901924,0.00367454,0.02910914,0.05536969,0.02805348,7.26577411,7.40227065,0.00988261,580.30225900,0.00988261
MIX_0056,0.30000000,0.00000000,0.25000000,0.04000000,1.10000000,30.00000000,0.00000000,100.00000000,30.17466700,6.79166700,166.96633300,0.00000000,19.36200000,4.85400000,0.24900000,4.83000000,0.70200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.30935296,1.24706816,0.41126224,0.00901924,0.00367454,0.02910914,0.06399490,0.02805348,5.77755187,4.40481518,0.00853046,500.90600100,0.00853046
MIX_0057,0.30000000,0.00000000,0.25000000,0.04000000,1.40000000,30.00000000,0.00000000,100.00000000,39.01866700,7.16666700,176.18533300,0.00000000,19.36200000,4.85400000,0.24900000,4.83000000,0.70200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.30935296,1.24889060,0.41126224,0.00901924,0.00367454,0.02910914,0.06752836,0.02805348,6.28348141,5.40396701,0.00900147,528.56300100,0.00900147
MIX_0058,0.30000000,0.00000000,0.25000000,0.04000000,1.70000000,30.00000000,0.00000000,100.00000000,47.86266700,7.54166700,185.40433300,0.00000000,19.36200000,4.85400000,0.24900000,4.83000000,0.70200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.30935296,1.25071304,0.41126224,0.00901924,0.00367454,0.02910914,0.07106182,0.02805348,6.78941095,6.40311884,0.00947248,556.22000100,0.00947248
MIX_0059,0.30000000,0.00000000,0.25000000,0.04000000,2.00000000,30.00000000,0.00000000,100.00000000,56.70666700,7.91666700,194.62333300,0.00000000,19.36200000,4.85400000,0.24900000,4.83000000,0.70200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.30935296,1.25253548,0.41126224,0.00901924,0.00367454,0.02910914,0.07459528,0.02805348,7.29534049,7.40227067,0.00994348,583.87700100,0.00994348
MIX_0060,0.30000000,0.00000000,0.25000000,0.05000000,1.10000000,30.00000000,0.00000000,100.00000000,29.43115800,8.57894700,168.01010500,0.00000000,19.36200000,4.85400000,0.24900000,4.83000000,0.70200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.30935296,1.25575406,0.41126224,0.00901924,0.00367454,0.02910914,0.08083566,0.02805348,5.80345066,4.40481512,0.00858379,504.03731500,0.00858379
MIX_0061,0.30000000,0.00000000,0.25000000,0.05000000,1.40000000,30.00000000,0.00000000,100.00000000,38.23410500,9.05263200,177.28673700,0.00000000,19.36200000,4.85400000,0.24900000,4.83000000,0.70200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.30935296,1.25805609,0.41126224,0.00901924,0.00367454,0.02910914,0.08529898,0.02805348,6.31081020,5.40396695,0.00905774,531.86721100,0.00905774
MIX_0062,0.30000000,0.00000000,0.25000000,0.05000000,1.70000000,30.00000000,0.00000000,100.00000000,47.03705300,9.52631600,186.56336800,0.00000000,19.36200000,4.85400000,0.24900000,4.83000000,0.70200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.30935296,1.26035812,0.41126224,0.00901924,0.00367454,0.02910914,0.08976230,0.02805348,6.81816977,6.40311884,0.00953169,559.69710600,0.00953169
MIX_0063,0.30000000,0.00000000,0.25000000,0.05000000,2.00000000,30.00000000,0.00000000,100.00000000,55.84000000,10.00000000,195.84000000,0.00000000,19.36200000,4.85400000,0.24900000,4.83000000,0.70200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.30935296,1.26266014,0.41126224,0.00901924,0.00367454,0.02910914,0.09422562,0.02805348,7.32552927,7.40227062,0.01000564,587.52700000,0.01000564
MIX_0064,0.30000000,0.00000000,0.30000000,0.02000000,1.10000000,30.00000000,0.00000000,100.00000000,31.61616300,3.32653100,164.94269400,0.00000000,19.36200000,4.85400000,0.24900000,4.83000000,0.70200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.30935296,1.23022816,0.41126224,0.00901924,0.00367454,0.02910914,0.03134444,0.02805348,5.73071066,4.40481512,0.01011249,494.83508200,0.01011249
MIX_0065,0.30000000,0.00000000,0.30000000,0.02000000,1.40000000,30.00000000,0.00000000,100.00000000,40.53975500,3.51020400,174.04995900,0.00000000,19.36200000,4.85400000,0.24900000,4.83000000,0.70200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.30935296,1.23112078,0.41126224,0.00901924,0.00367454,0.02910914,0.03307511,0.02805348,6.23405386,5.40396694,0.01067085,522.15687700,0.01067085
MIX_0066,0.30000000,0.00000000,0.30000000,0.02000000,1.70000000,30.00000000,0.00000000,100.00000000,49.46334700,3.69387800,183.15722400,0.00000000,19.36200000,4.85400000,0.24900000,4.83000000,0.70200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.30935296,1.23201341,0.41126224,0.00901924,0.00367454,0.02910914,0.03480579,0.02805348,6.73739711,6.40311882,0.01122920,549.47867400,0.01122920
MIX_0067,0.30000000,0.00000000,0.30000000,0.02000000,2.00000000,30.00000000,0.00000000,100.00000000,58.38693900,3.87755100,192.26449000,0.00000000,19.36200000,4.85400000,0.24900000,4.83000000,0.70200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.30935296,1.23290603,0.41126224,0.00901924,0.00367454,0.02910914,0.03653646,0.02805348,7.24074032,7.40227065,0.01178756,576.80047000,0.01178756
MIX_0068,0.30000000,0.00000000,0.30000000,0.03000000,1.10000000,30.00000000,0.00000000,100.00000000,30.90284500,5.04123700,165.94408200,0.00000000,19.36200000,4.85400000,0.24900000,4.83000000,0.70200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.30935296,1.23856136,0.41126224,0.00901924,0.00367454,0.02910914,0.04750137,0.02805348,5.75557828,4.40481508,0.01017388,497.83924600,0.01017388
MIX_0069,0.30000000,0.00000000,0.30000000,0.03000000,1.40000000,30.00000000,0.00000000,100.00000000,39.78705200,5.31958800,175.10663900,0.00000000,19.36200000,4.85400000,0.24900000,4.83000000,0.70200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.30935296,1.23991410,0.41126224,0.00901924,0.00367454,0.02910914,0.05012415,0.02805348,6.26029462,5.40396703,0.01073563,525.32691900,0.01073563
MIX_0070,0.30000000,0.00000000,0.30000000,0.03000000,1.70000000,30.00000000,0.00000000,100.00000000,48.67125800,5.59793800,184.26919600,0.00000000,19.36200000,4.85400000,0.24900000,4.83000000,0.70200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.30935296,1.24126683,0.41126224,0.00901924,0.00367454,0.02910914,0.05274692,0.02805348,6.76501086,6.40311881,0.01129738,552.81458800,0.01129738
MIX_0071,0.30000000,0.00000000,0.30000000,0.03000000,2.00000000,30.00000000,0.00000000,100.00000000,57.55546400,5.87628900,193.43175300,0.00000000,19.36200000,4.85400000,0.24900000,4.83000000,0.70200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.30935296,1.24261957,0.41126224,0.00901924,0.00367454,0.02910914,0.05536969,0.02805348,7.26972715,7.40227065,0.01185913,580.30225900,0.01185913
MIX_0072,0.30000000,0.00000000,0.30000000,0.04000000,1.10000000,30.00000000,0.00000000,100.00000000,30.17466700,6.79166700,166.96633300,0.00000000,19.36200000,4.85400000,0.24900000,4.83000000,0.70200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.30935296,1.24706816,0.41126224,0.00901924,0.00367454,0.02910914,0.06399490,0.02805348,5.78096405,4.40481518,0.01023656,500.90600100,0.01023656
MIX_0073,0.30000000,0.00000000,0.30000000,0.04000000,1.40000000,30.00000000,0.00000000,100.00000000,39.01866700,7.16666700,176.18533300,0.00000000,19.36200000,4.85400000,0.24900000,4.83000000,0.70200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.30935296,1.24889060,0.41126224,0.00901924,0.00367454,0.02910914,0.06752836,0.02805348,6.28708200,5.40396701,0.01080176,528.56300100,0.01080176
MIX_0074,0.30000000,0.00000000,0.30000000,0.04000000,1.70000000,30.00000000,0.00000000,100.00000000,47.86266700,7.54166700,185.40433300,0.00000000,19.36200000,4.85400000,0.24900000,4.83000000,0.70200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.30935296,1.25071304,0.41126224,0.00901924,0.00367454,0.02910914,0.07106182,0.02805348,6.79319994,6.40311884,0.01136697,556.22000100,0.01136697
MIX_0075,0.30000000,0.00000000,0.30000000,0.04000000,2.00000000,30.00000000,0.00000000,100.00000000,56.70666700,7.91666700,194.62333300,0.00000000,19.36200000,4.85400000,0.24900000,4.83000000,0.70200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.30935296,1.25253548,0.41126224,0.00901924,0.00367454,0.02910914,0.07459528,0.02805348,7.29931788,7.40227067,0.01193218,583.87700100,0.01193218
MIX_0076,0.30000000,0.00000000,0.30000000,0.05000000,1.10000000,30.00000000,0.00000000,100.00000000,29.43115800,8.57894700,168.01010500,0.00000000,19.36200000,4.85400000,0.24900000,4.83000000,0.70200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.30935296,1.25575406,0.41126224,0.00901924,0.00367454,0.02910914,0.08083566,0.02805348,5.80688417,4.40481512,0.01030055,504.03731500,0.01030055
MIX_0077,0.30000000,0.00000000,0.30000000,0.05000000,1.40000000,30.00000000,0.00000000,100.00000000,38.23410500,9.05263200,177.28673700,0.00000000,19.36200000,4.85400000,0.24900000,4.83000000,0.70200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.30935296,1.25805609,0.41126224,0.00901924,0.00367454,0.02910914,0.08529898,0.02805348,6.31443330,5.40396695,0.01086929,531.86721100,0.01086929
MIX_0078,0.30000000,0.00000000,0.30000000,0.05000000,1.70000000,30.00000000,0.00000000,100.00000000,47.03705300,9.52631600,186.56336800,0.00000000,19.36200000,4.85400000,0.24900000,4.83000000,0.70200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.30935296,1.26035812,0.41126224,0.00901924,0.00367454,0.02910914,0.08976230,0.02805348,6.82198244,6.40311884,0.01143803,559.69710600,0.01143803
MIX_0079,0.30000000,0.00000000,0.30000000,0.05000000,2.00000000,30.00000000,0.00000000,100.00000000,55.84000000,10.00000000,195.84000000,0.00000000,19.36200000,4.85400000,0.24900000,4.83000000,0.70200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.30935296,1.26266014,0.41126224,0.00901924,0.00367454,0.02910914,0.09422562,0.02805348,7.32953153,7.40227062,0.01200677,587.52700000,0.01200677
MIX_0080,0.30000000,0.00000000,0.35000000,0.02000000,1.10000000,30.00000000,0.00000000,100.00000000,31.61616300,3.32653100,164.94269400,0.00000000,19.36200000,4.85400000,0.24900000,4.83000000,0.70200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.30935296,1.23022816,0.41126224,0.00901924,0.00367454,0.02910914,0.03134444,0.02805348,5.73408149,4.40481512,0.01179790,494.83508200,0.01179790
MIX_0081,0.30000000,0.00000000,0.35000000,0.02000000,1.40000000,30.00000000,0.00000000,100.00000000,40.53975500,3.51020400,174.04995900,0.00000000,19.36200000,4.85400000,0.24900000,4.83000000,0.70200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.30935296,1.23112078,0.41126224,0.00901924,0.00367454,0.02910914,0.03307511,0.02805348,6.23761081,5.40396694,0.01244932,522.15687700,0.01244932
MIX_0082,0.30000000,0.00000000,0.35000000,0.02000000,1.70000000,30.00000000,0.00000000,100.00000000,49.46334700,3.69387800,183.15722400,0.00000000,19.36200000,4.85400000,0.24900000,4.83000000,0.70200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.30935296,1.23201341,0.41126224,0.00901924,0.00367454,0.02910914,0.03480579,0.02805348,6.74114018,6.40311882,0.01310074,549.47867400,0.01310074
MIX_0083,0.30000000,0.00000000,0.35000000,0.02000000,2.00000000,30.00000000,0.00000000,100.00000000,58.38693900,3.87755100,192.26449000,0.00000000,19.36200000,4.85400000,0.24900000,4.83000000,0.70200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.30935296,1.23290603,0.41126224,0.00901924,0.00367454,0.02910914,0.03653646,0.02805348,7.24466950,7.40227065,0.01375216,576.80047000,0.01375216
MIX_0084,0.30000000,0.00000000,0.35000000,0.03000000,1.10000000,30.00000000,0.00000000,100.00000000,30.90284500,5.04123700,165.94408200,0.00000000,19.36200000,4.85400000,0.24900000,4.83000000,0.70200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.30935296,1.23856136,0.41126224,0.00901924,0.00367454,0.02910914,0.04750137,0.02805348,5.75896957,4.40481508,0.01186953,497.83924600,0.01186953
MIX_0085,0.30000000,0.00000000,0.35000000,0.03000000,1.40000000,30.00000000,0.00000000,100.00000000,39.78705200,5.31958800,175.10663900,0.00000000,19.36200000,4.85400000,0.24900000,4.83000000,0.70200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.30935296,1.23991410,0.41126224,0.00901924,0.00367454,0.02910914,0.05012415,0.02805348,6.26387316,5.40396703,0.01252490,525.32691900,0.01252490
MIX_0086,0.30000000,0.00000000,0.35000000,0.03000000,1.70000000,30.00000000,0.00000000,100.00000000,48.67125800,5.59793800,184.26919600,0.00000000,19.36200000,4.85400000,0.24900000,4.83000000,0.70200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.30935296,1.24126683,0.41126224,0.00901924,0.00367454,0.02910914,0.05274692,0.02805348,6.76877666,6.40311881,0.01318027,552.81458800,0.01318027
MIX_0087,0.30000000,0.00000000,0.35000000,0.03000000,2.00000000,30.00000000,0.00000000,100.00000000,57.55546400,5.87628900,193.43175300,0.00000000,19.36200000,4.85400000,0.24900000,4.83000000,0.70200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.30935296,1.24261957,0.41126224,0.00901924,0.00367454,0.02910914,0.05536969,0.02805348,7.27368019,7.40227065,0.01383565,580.30225900,0.01383565
MIX_0088,0.30000000,0.00000000,0.35000000,0.04000000,1.10000000,30.00000000,0.00000000,100.00000000,30.17466700,6.79166700,166.96633300,0.00000000,19.36200000,4.85400000,0.24900000,4.83000000,0.70200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.30935296,1.24706816,0.41126224,0.00901924,0.00367454,0.02910914,0.06399490,0.02805348,5.78437624,4.40481518,0.01194265,500.90600100,0.01194265
MIX_0089,0.30000000,0.00000000,0.35000000,0.04000000,1.40000000,30.00000000,0.00000000,100.00000000,39.01866700,7.16666700,176.18533300,0.00000000,19.36200000,4.85400000,0.24900000,4.83000000,0.70200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.30935296,1.24889060,0.41126224,0.00901924,0.00367454,0.02910914,0.06752836,0.02805348,6.29068258,5.40396701,0.01260206,528.56300100,0.01260206
MIX_0090,0.30000000,0.00000000,0.35000000,0.04000000,1.70000000,30.00000000,0.00000000,100.00000000,47.86266700,7.54166700,185.40433300,0.00000000,19.36200000,4.85400000,0.24900000,4.83000000,0.70200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.30935296,1.25071304,0.41126224,0.00901924,0.00367454,0.02910914,0.07106182,0.02805348,6.79698893,6.40311884,0.01326147,556.22000100,0.01326147
MIX_0091,0.30000000,0.00000000,0.35000000,0.04000000,2.00000000,30.00000000,0.00000000,100.00000000,56.70666700,7.91666700,194.62333300,0.00000000,19.36200000,4.85400000,0.24900000,4.83000000,0.70200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.30935296,1.25253548,0.41126224,0.00901924,0.00367454,0.02910914,0.07459528,0.02805348,7.30329527,7.40227067,0.01392088,583.87700100,0.01392088
MIX_0092,0.30000000,0.00000000,0.35000000,0.05000000,1.10000000,30.00000000,0.00000000,100.00000000,29.43115800,8.57894700,168.01010500,0.00000000,19.36200000,4.85400000,0.24900000,4.83000000,0.70200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.30935296,1.25575406,0.41126224,0.00901924,0.00367454,0.02910914,0.08083566,0.02805348,5.81031769,4.40481512,0.01201731,504.03731500,0.01201731
MIX_0093,0.30000000,0.00000000,0.35000000,0.05000000,1.40000000,30.00000000,0.00000000,100.00000000,38.23410500,9.05263200,177.28673700,0.00000000,19.36200000,4.85400000,0.24900000,4.83000000,0.70200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.30935296,1.25805609,0.41126224,0.00901924,0.00367454,0.02910914,0.08529898,0.02805348,6.31805640,5.40396695,0.01268084,531.86721100,0.01268084
MIX_0094,0.30000000,0.00000000,0.35000000,0.05000000,1.70000000,30.00000000,0.00000000,100.00000000,47.03705300,9.52631600,186.56336800,0.00000000,19.36200000,4.85400000,0.24900000,4.83000000,0.70200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.30935296,1.26035812,0.41126224,0.00901924,0.00367454,0.02910914,0.08976230,0.02805348,6.82579512,6.40311884,0.01334437,559.69710600,0.01334437
MIX_0095,0.30000000,0.00000000,0.35000000,0.05000000,2.00000000,30.00000000,0.00000000,100.00000000,55.84000000,10.00000000,195.84000000,0.00000000,19.36200000,4.85400000,0.24900000,4.83000000,0.70200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.30935296,1.26266014,0.41126224,0.00901924,0.00367454,0.02910914,0.09422562,0.02805348,7.33353379,7.40227062,0.01400790,587.52700000,0.01400790
MIX_0096,0.30000000,0.00000000,0.40000000,0.02000000,1.10000000,30.00000000,0.00000000,100.00000000,31.61616300,3.32653100,164.94269400,0.00000000,19.36200000,4.85400000,0.24900000,4.83000000,0.70200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,35.06000000,30.05000000,15.03000000,5.06000000,14.81000000,0.30935296,1.23022816,0.41126224,0.00901924,0.00367454,0.02910914,0.03134444,0.02805348,5.73745231,4.40481512,0.01348332,494.83508200,0.01348332
