mix_id,R,f_FA,yCO2,w_SS,w_b,converged,pH,pCO2_bar,num_phases,method,temperature_K,pressure_bar,CO2_fraction,pe,Eh,system_mass_kg,execution_time,input_file,input_Ca_mol,input_Si_mol,input_Al_mol,input_Fe_mol,input_Mg_mol,input_K_mol,input_Na_mol,input_S_mol,input_O_mol,input_H_mol,input_C_mol,phase_list,phase_C-S-H_1.0_mol,phase_C-S-H_1.0_kg,phase_Silica_gel_mol,phase_Silica_gel_kg,phase_Ettringite_mol,phase_Ettringite_kg,phase_Hydrotalcite_mol,phase_Hydrotalcite_kg,phase_Calcite_mol,phase_Calcite_kg
MIX_1660,0.6,0.3,0.35,0.05,1.1,True,8.7268125,0.3546375,5,simplified_thermodynamic_model,298.15,1.01325,0.35,4.0,0.24,0.15108469222684578,2.5510787963867188e-05,/teamspace/studios/this_studio/inputs/generated/MIX_1660.inp,0.4038347,1.31452415,0.54266472,0.07518652,0.09671401,0.06410463,0.11207889,0.07176331,8.05663629,7.32711338,0.01666203,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.3890622483396875,0.06614058221774688,0.9254619016603125,0.05560175105175157,0.011960551666666666,0.015010492341666664,0.029014203,0.012853291929,0.0147724516603125,0.0014785746866806781
MIX_1661,0.6,0.3,0.35,0.05,1.4,True,8.7268125,0.3546375,5,simplified_thermodynamic_model,298.15,1.01325,0.35,4.0,0.24,0.1513497378484022,9.059906005859375e-06,/teamspace/studios/this_studio/inputs/generated/MIX_1661.inp,0.4038347,1.3191282,0.54266472,0.07518652,0.09671401,0.06410463,0.12100552,0.07176331,9.07211369,9.32541705,0.0179891,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.387885676371875,0.06594056498321875,0.931242523628125,0.05594905081957775,0.011960551666666666,0.015010492341666664,0.029014203,0.012853291929,0.015949023628125,0.001596337774939031
MIX_1662,0.6,0.3,0.35,0.05,1.7,True,8.7268125,0.3546375,5,simplified_thermodynamic_model,298.15,1.01325,0.35,4.0,0.24,0.15161478415791077,1.0728836059570312e-05,/teamspace/studios/this_studio/inputs/generated/MIX_1662.inp,0.4038347,1.32373226,0.54266472,0.07518652,0.09671401,0.06410463,0.12993217,0.07176331,10.08759112,11.32372077,0.01931616,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.38670911327,0.0657405492559,0.9370231467300001,0.0562963506555384,0.011960551666666666,0.015010492341666664,0.029014203,0.012853291929,0.01712558673,0.0017140999758056999
MIX_1663,0.6,0.3,0.35,0.05,2.0,True,8.7268125,0.3546375,5,simplified_thermodynamic_model,298.15,1.01325,0.35,4.0,0.24,0.15187983038026717,8.106231689453125e-06,/teamspace/studios/this_studio/inputs/generated/MIX_1663.inp,0.4038347,1.32833632,0.54266472,0.07518652,0.09671401,0.06410463,0.1388588,0.07176331,11.10306851,13.32202445,0.02064323,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.3855325413021875,0.06554053202137188,0.9428037786978125,0.056643651024164576,0.011960551666666666,0.015010492341666664,0.029014203,0.012853291929,0.018302158697812498,0.0018318630640640529
MIX_1664,0.6,0.3,0.4,0.02,1.1,True,8.5,0.4053,5,simplified_thermodynamic_model,298.15,1.01325,0.4,4.0,0.24,0.14891980117966666,7.867813110351562e-06,/teamspace/studios/this_studio/inputs/generated/MIX_1664.inp,0.4038347,1.27913241,0.54266472,0.07518652,0.09671401,0.06410463,0.04345916,0.07176331,7.95560823,7.32711342,0.01869466,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.38514004,0.0654738068,0.8939923700000001,0.053711061589600005,0.011960551666666666,0.015010492341666664,0.029014203,0.012853291929,0.01869466,0.0018711485193999998
MIX_1665,0.6,0.3,0.4,0.02,1.4,True,8.5,0.4053,5,simplified_thermodynamic_model,298.15,1.01325,0.4,4.0,0.24,0.14901242252286667,7.867813110351562e-06,/teamspace/studios/this_studio/inputs/generated/MIX_1665.inp,0.4038347,1.28091766,0.54266472,0.07518652,0.09671401,0.06410463,0.04692051,0.07176331,8.96303916,9.32541712,0.02018362,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.38365108,0.0652206836,0.8972665800000001,0.05390777612640001,0.011960551666666666,0.015010492341666664,0.029014203,0.012853291929,0.02018362,0.0020201785258
MIX_1666,0.6,0.3,0.4,0.02,1.7,True,8.5,0.4053,5,simplified_thermodynamic_model,298.15,1.01325,0.4,4.0,0.24,0.14910504396436666,6.9141387939453125e-06,/teamspace/studios/this_studio/inputs/generated/MIX_1666.inp,0.4038347,1.28270291,0.54266472,0.07518652,0.09671401,0.06410463,0.05038186,0.07176331,9.97047004,11.32372071,0.02167257,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.38216213,0.0649675621,0.90054078,0.05410449006240001,0.011960551666666666,0.015010492341666664,0.029014203,0.012853291929,0.02167257,0.0021692075313
MIX_1667,0.6,0.3,0.4,0.02,2.0,True,8.5,0.4053,5,simplified_thermodynamic_model,298.15,1.01325,0.4,4.0,0.24,0.14919766470676668,1.0967254638671875e-05,/teamspace/studios/this_studio/inputs/generated/MIX_1667.inp,0.4038347,1.28448815,0.54266472,0.07518652,0.09671401,0.06410463,0.05384321,0.07176331,10.97790097,13.32202441,0.02316153,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.38067317,0.0647144389,0.90381498,0.0543012039984,0.011960551666666666,0.015010492341666664,0.029014203,0.012853291929,0.02316153,0.0023182375377
MIX_1668,0.6,0.3,0.4,0.03,1.1,True,8.5,0.4053,5,simplified_thermodynamic_model,298.15,1.01325,0.4,4.0,0.24,0.14961285039546668,1.0967254638671875e-05,/teamspace/studios/this_studio/inputs/generated/MIX_1668.inp,0.4038347,1.29068642,0.54266472,0.07518652,0.09671401,0.06410463,0.06586079,0.07176331,7.99014408,7.32711348,0.01880816,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.38502654,0.0654545118,0.90565988,0.0544120455904,0.011960551666666666,0.015010492341666664,0.029014203,0.012853291929,0.01880816,0.0018825087344
MIX_1669,0.6,0.3,0.4,0.03,1.4,True,8.5,0.4053,5,simplified_thermodynamic_model,298.15,1.01325,0.4,4.0,0.24,0.14976066979136668,1.1205673217773438e-05,/teamspace/studios/this_studio/inputs/generated/MIX_1669.inp,0.4038347,1.29339189,0.54266472,0.07518652,0.09671401,0.06410463,0.07110634,0.07176331,9.00032561,9.3254171,0.02030615,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.38352854999999997,0.0651998535,0.9098633400000001,0.05466458946720001,0.011960551666666666,0.015010492341666664,0.029014203,0.012853291929,0.02030615,0.0020324425535
MIX_1670,0.6,0.3,0.4,0.03,1.7,True,8.5,0.4053,5,simplified_thermodynamic_model,298.15,1.01325,0.4,4.0,0.24,0.14990848968976667,1.1920928955078125e-05,/teamspace/studios/this_studio/inputs/generated/MIX_1670.inp,0.4038347,1.29609737,0.54266472,0.07518652,0.09671401,0.06410463,0.07635189,0.07176331,10.01050714,11.32372072,0.02180415,"['Calcite', 'C-S-H_1.0', 'Silica_gel', 'Ettringite', 'Hydrotalcite']",0.38203054999999997,0.0649451935,0.9140668200000001,0.0549171345456,0.011960551666666666,0.015010492341666664,0.029014203,0.012853291929,0.02180415,0.0021823773735
