mix_id,R,f_FA,yCO2,w_SS,w_b,converged,pH,pCO2_bar,temperature_K,pressure_bar,C-S-H_1.0_mol,Calcite_mol,Ettringite_mol,Hydrotalcite_mol,Silica_gel_mol,C-S-H_1.0_kg,Calcite_kg,Ettringite_kg,Hydrotalcite_kg,Silica_gel_kg
MIX_0096,0.3,0.0,0.4,0.02,1.1,True,8.5,0.4053,298.15,1.01325,0.23419221,0.01348332,0.00854325,0.021444308999999998,0.84161873,0.03981267570000001,0.0013495454988,0.010721778749999999,0.009499828887,0.0505644532984
MIX_0097,0.3,0.0,0.4,0.02,1.4,True,8.5,0.4053,298.15,1.01325,0.23344774000000001,0.01422779,0.00854325,0.021444308999999998,0.8432558199999999,0.039686115800000005,0.0014240595011000001,0.010721778749999999,0.009499828887,0.050662809665599995
MIX_0098,0.3,0.0,0.4,0.02,1.7,True,8.5,0.4053,298.15,1.01325,0.23270326,0.01497227,0.00854325,0.021444308999999998,0.84489292,0.0395595542,0.0014985745043,0.010721778749999999,0.009499828887,0.0507611666336
MIX_0099,0.3,0.0,0.4,0.02,2.0,True,8.5,0.4053,298.15,1.01325,0.23195878,0.01571675,0.00854325,0.021444308999999998,0.8465300199999999,0.0394329926,0.0015730895075,0.010721778749999999,0.009499828887,0.050859523601599996
MIX_0100,0.3,0.0,0.4,0.03,1.1,True,8.5,0.4053,298.15,1.01325,0.23411035,0.01356518,0.00854325,0.021444308999999998,0.8500337800000001,0.0397987595,0.0013577388662,0.010721778749999999,0.009499828887,0.051070029502400006
MIX_0101,0.3,0.0,0.4,0.03,1.4,True,8.5,0.4053,298.15,1.01325,0.23336136000000002,0.01431417,0.00854325,0.021444308999999998,0.8521355100000001,0.0396714312,0.0014327052752999999,0.010721778749999999,0.009499828887,0.05119630144080001
MIX_0102,0.3,0.0,0.4,0.03,1.7,True,8.5,0.4053,298.15,1.01325,0.23261236000000002,0.01506317,0.00854325,0.021444308999999998,0.85423725,0.03954410120000001,0.0015076726853,0.010721778749999999,0.009499828887,0.05132257398
MIX_0103,0.3,0.0,0.4,0.03,2.0,True,8.5,0.4053,298.15,1.01325,0.23186336000000002,0.01581217,0.00854325,0.021444308999999998,0.85633899,0.039416771200000006,0.0015826400953,0.010721778749999999,0.009499828887,0.0514488465192
MIX_0104,0.3,0.0,0.4,0.04,1.1,True,8.5,0.4053,298.15,1.01325,0.23402679,0.01364874,0.00854325,0.021444308999999998,0.8586241499999999,0.039784554300000004,0.0013661023866,0.010721778749999999,0.009499828887,0.051586138931999995
MIX_0105,0.3,0.0,0.4,0.04,1.4,True,8.5,0.4053,298.15,1.01325,0.23327318,0.01440235,0.00854325,0.021444308999999998,0.8612002,0.0396564406,0.0014415312114999998,0.010721778749999999,0.009499828887,0.051740908016
MIX_0106,0.3,0.0,0.4,0.04,1.7,True,8.5,0.4053,298.15,1.01325,0.23251957,0.01515596,0.00854325,0.021444308999999998,0.8637762499999999,0.03952832690000001,0.0015169600364,0.010721778749999999,0.009499828887,0.051895677099999996
MIX_0107,0.3,0.0,0.4,0.04,2.0,True,8.5,0.4053,298.15,1.01325,0.23176596,0.01590957,0.00854325,0.021444308999999998,0.8663523,0.0394002132,0.0015923888613000002,0.010721778749999999,0.009499828887,0.052050446183999996
MIX_0108,0.3,0.0,0.4,0.05,1.1,True,8.5,0.4053,298.15,1.01325,0.23394147,0.01373406,0.00854325,0.021444308999999998,0.86739536,0.03977004990000001,0.0013746420654,0.010721778749999999,0.009499828887,0.052113113228799995
MIX_0109,0.3,0.0,0.4,0.05,1.4,True,8.5,0.4053,298.15,1.01325,0.23318314,0.01449239,0.00854325,0.021444308999999998,0.87045572,0.039641133800000006,0.0014505433151,0.010721778749999999,0.009499828887,0.0522969796576
MIX_0110,0.3,0.0,0.4,0.05,1.7,True,8.5,0.4053,298.15,1.01325,0.23242482,0.01525071,0.00854325,0.021444308999999998,0.8735160700000001,0.03951221940000001,0.0015264435639,0.010721778749999999,0.009499828887,0.05248084548560001
MIX_0111,0.3,0.0,0.4,0.05,2.0,True,8.5,0.4053,298.15,1.01325,0.2316665,0.01600903,0.00854325,0.021444308999999998,0.8765764199999999,0.039383305,0.0016023438127,0.010721778749999999,0.009499828887,0.052664711313599996
MIX_0112,0.3,0.1,0.0,0.02,1.1,True,10.5,0.0,298.15,1.01325,0.23301722,0.0,0.007688925,0.020372466000000002,0.8591956700000001,0.039612927400000005,0.0,0.009649600874999999,0.009025002438000002,0.05162047585360001
MIX_0113,0.3,0.1,0.0,0.02,1.4,True,10.5,0.0,298.15,1.01325,0.23301722,0.0,0.007688925,0.020372466000000002,0.86008829,0.039612927400000005,0.0,0.009649600874999999,0.009025002438000002,0.0516741044632
MIX_0114,0.3,0.1,0.0,0.02,1.7,True,10.5,0.0,298.15,1.01325,0.23301722,0.0,0.007688925,0.020372466000000002,0.86098092,0.039612927400000005,0.0,0.009649600874999999,0.009025002438000002,0.0517277336736
MIX_0115,0.3,0.1,0.0,0.02,2.0,True,10.5,0.0,298.15,1.01325,0.23301722,0.0,0.007688925,0.020372466000000002,0.8618735399999999,0.039612927400000005,0.0,0.009649600874999999,0.009025002438000002,0.051781362283199996
MIX_0116,0.3,0.1,0.0,0.03,1.1,True,10.5,0.0,298.15,1.01325,0.23301722,0.0,0.007688925,0.020372466000000002,0.8675288699999999,0.039612927400000005,0.0,0.009649600874999999,0.009025002438000002,0.052121134509599994
MIX_0117,0.3,0.1,0.0,0.03,1.4,True,10.5,0.0,298.15,1.01325,0.23301722,0.0,0.007688925,0.020372466000000002,0.8688816100000001,0.039612927400000005,0.0,0.009649600874999999,0.009025002438000002,0.052202407128800005
MIX_0118,0.3,0.1,0.0,0.03,1.7,True,10.5,0.0,298.15,1.01325,0.23301722,0.0,0.007688925,0.020372466000000002,0.8702343399999999,0.039612927400000005,0.0,0.009649600874999999,0.009025002438000002,0.052283679147199995
MIX_0119,0.3,0.1,0.0,0.03,2.0,True,10.5,0.0,298.15,1.01325,0.23301722,0.0,0.007688925,0.020372466000000002,0.8715870800000001,0.039612927400000005,0.0,0.009649600874999999,0.009025002438000002,0.052364951766400006
MIX_0120,0.3,0.1,0.0,0.04,1.1,True,10.5,0.0,298.15,1.01325,0.23301722,0.0,0.007688925,0.020372466000000002,0.87603567,0.039612927400000005,0.0,0.009649600874999999,0.009025002438000002,0.052632223053600005
MIX_0121,0.3,0.1,0.0,0.04,1.4,True,10.5,0.0,298.15,1.01325,0.23301722,0.0,0.007688925,0.020372466000000002,0.87785811,0.039612927400000005,0.0,0.009649600874999999,0.009025002438000002,0.0527417152488
MIX_0122,0.3,0.1,0.0,0.04,1.7,True,10.5,0.0,298.15,1.01325,0.23301722,0.0,0.007688925,0.020372466000000002,0.87968055,0.039612927400000005,0.0,0.009649600874999999,0.009025002438000002,0.052851207444
MIX_0123,0.3,0.1,0.0,0.04,2.0,True,10.5,0.0,298.15,1.01325,0.23301722,0.0,0.007688925,0.020372466000000002,0.88150299,0.039612927400000005,0.0,0.009649600874999999,0.009025002438000002,0.0529606996392
MIX_0124,0.3,0.1,0.0,0.05,1.1,True,10.5,0.0,298.15,1.01325,0.23301722,0.0,0.007688925,0.020372466000000002,0.88472157,0.039612927400000005,0.0,0.009649600874999999,0.009025002438000002,0.0531540719256
MIX_0125,0.3,0.1,0.0,0.05,1.4,True,10.5,0.0,298.15,1.01325,0.23301722,0.0,0.007688925,0.020372466000000002,0.8870236,0.039612927400000005,0.0,0.009649600874999999,0.009025002438000002,0.053292377888
MIX_0126,0.3,0.1,0.0,0.05,1.7,True,10.5,0.0,298.15,1.01325,0.23301722,0.0,0.007688925,0.020372466000000002,0.8893256299999999,0.039612927400000005,0.0,0.009649600874999999,0.009025002438000002,0.05343068385039999
MIX_0127,0.3,0.1,0.0,0.05,2.0,True,10.5,0.0,298.15,1.01325,0.23301722,0.0,0.007688925,0.020372466000000002,0.89162765,0.039612927400000005,0.0,0.009649600874999999,0.009025002438000002,0.053568989212
MIX_0128,0.3,0.1,0.15,0.02,1.1,True,9.7400625,0.1519875,298.15,1.01325,0.2310960068075,0.0019212131924999998,0.007688925,0.020372466000000002,0.8611168831925001,0.039286321157275005,0.000192294228437325,0.009649600874999999,0.009025002438000002,0.05173590234220541
MIX_0129,0.3,0.1,0.15,0.02,1.4,True,9.7400625,0.1519875,298.15,1.01325,0.230989927131875,0.002027292868125,0.007688925,0.020372466000000002,0.8621155828681251,0.039268287612418754,0.00020291174317063122,0.009649600874999999,0.009025002438000002,0.05179590421871696
MIX_0130,0.3,0.1,0.15,0.02,1.7,True,9.7400625,0.1519875,298.15,1.01325,0.23088384745624999,0.0021333725437499996,0.007688925,0.020372466000000002,0.86311429254375,0.0392502540675625,0.00021352925790393745,0.009649600874999999,0.009025002438000002,0.051855906696028506
MIX_0131,0.3,0.1,0.15,0.02,2.0,True,9.7400625,0.1519875,298.15,1.01325,0.230777767780625,0.002239452219375,0.007688925,0.020372466000000002,0.864112992219375,0.03923222052270625,0.00022414677263724373,0.009649600874999999,0.009025002438000002,0.051915908572540054
MIX_0132,0.3,0.1,0.15,0.03,1.1,True,9.7400625,0.1519875,298.15,1.01325,0.231084341766875,0.0019328782331249998,0.007688925,0.020372466000000002,0.8694617482331249,0.03928433810036876,0.00019346178235348123,0.009649600874999999,0.009025002438000002,0.052237261833846145
MIX_0133,0.3,0.1,0.15,0.03,1.4,True,9.7400625,0.1519875,298.15,1.01325,0.230977616144375,0.0020396038556249997,0.007688925,0.020372466000000002,0.870921213855625,0.03926619474454376,0.00020414394990950622,0.009649600874999999,0.009025002438000002,0.05232494652844595
MIX_0134,0.3,0.1,0.15,0.03,1.7,True,9.7400625,0.1519875,298.15,1.01325,0.2308708943215625,0.0021463256784374995,0.007688925,0.020372466000000002,0.8723806656784374,0.03924805203466562,0.0002148257371548093,0.009649600874999999,0.009025002438000002,0.05241263039396052
MIX_0135,0.3,0.1,0.15,0.03,2.0,True,9.7400625,0.1519875,298.15,1.01325,0.23076417249875,0.00225304750125,0.007688925,0.020372466000000002,0.8738401275012501,0.0392299093247875,0.0002255075244001125,0.009649600874999999,0.009025002438000002,0.05250031486027511
MIX_0136,0.3,0.1,0.15,0.04,1.1,True,9.7400625,0.1519875,298.15,1.01325,0.23107243354625,0.0019447864537499998,0.007688925,0.020372466000000002,0.8779804564537501,0.039282313702862504,0.0001946536761558375,0.009649600874999999,0.009025002438000002,0.05274906582374131
MIX_0137,0.3,0.1,0.15,0.04,1.4,True,9.7400625,0.1519875,298.15,1.01325,0.2309650543775,0.0020521656225,0.007688925,0.020372466000000002,0.8799102756225,0.039264059244175004,0.00020540125715602498,0.009649600874999999,0.009025002438000002,0.0528650093593998
MIX_0138,0.3,0.1,0.15,0.04,1.7,True,9.7400625,0.1519875,298.15,1.01325,0.2308576714090625,0.0021595485909374997,0.007688925,0.020372466000000002,0.8818400985909376,0.039245804139540624,0.00021614921846693436,0.009649600874999999,0.009025002438000002,0.052980953123343534
MIX_0139,0.3,0.1,0.15,0.04,2.0,True,9.7400625,0.1519875,298.15,1.01325,0.2307502922403125,0.0022669277596874997,0.007688925,0.020372466000000002,0.8837699177596875,0.039227549680853124,0.00022689679946712185,0.009649600874999999,0.009025002438000002,0.053096896659002024
MIX_0140,0.3,0.1,0.15,0.05,1.1,True,9.7400625,0.1519875,298.15,1.01325,0.2310602783459375,0.0019569416540624997,0.007688925,0.020372466000000002,0.8866785116540625,0.03928024731880938,0.0001958702901551156,0.009649600874999999,0.009025002438000002,0.05327164498017608
MIX_0141,0.3,0.1,0.15,0.05,1.4,True,9.7400625,0.1519875,298.15,1.01325,0.2309522228328125,0.0020649971671875,0.007688925,0.020372466000000002,0.8890885971671876,0.03926187788157813,0.00020668556646379684,0.009649600874999999,0.009025002438000002,0.05341644291780463
MIX_0142,0.3,0.1,0.15,0.05,1.7,True,9.7400625,0.1519875,298.15,1.01325,0.230844171119375,0.002173048880625,0.007688925,0.020372466000000002,0.891498678880625,0.039243509090293754,0.00021750046246175623,0.009649600874999999,0.009025002438000002,0.05356124062714795
MIX_0143,0.3,0.1,0.15,0.05,2.0,True,9.7400625,0.1519875,298.15,1.01325,0.2307361194059375,0.0022811005940624996,0.007688925,0.020372466000000002,0.8939087505940625,0.03922514029900938,0.0002283153584597156,0.009649600874999999,0.009025002438000002,0.05370603773569128
MIX_0144,0.3,0.1,0.2,0.02,1.1,True,9.48675,0.20265,298.15,1.01325,0.2296017265025,0.0034154934975,0.007688925,0.020372466000000002,0.8626111634975001,0.039032293505425,0.00034185674416477497,0.009649600874999999,0.009025002438000002,0.051825678702929805
MIX_0145,0.3,0.1,0.2,0.02,1.4,True,9.48675,0.20265,298.15,1.01325,0.2294131404125,0.0036040795875,0.007688925,0.020372466000000002,0.8636923695875001,0.039000233870125,0.000360732325912875,0.009649600874999999,0.009025002438000002,0.051890637564817
MIX_0146,0.3,0.1,0.2,0.02,1.7,True,9.48675,0.20265,298.15,1.01325,0.2292245543225,0.0037926656775,0.007688925,0.020372466000000002,0.8647735856775001,0.038968174234825,0.000379607907660975,0.009649600874999999,0.009025002438000002,0.051955597027504206
MIX_0147,0.3,0.1,0.2,0.02,2.0,True,9.48675,0.20265,298.15,1.01325,0.2290359682325,0.0039812517675,0.007688925,0.020372466000000002,0.8658547917674999,0.038936114599525,0.000398483489409075,0.009649600874999999,0.009025002438000002,0.0520205558893914
MIX_0148,0.3,0.1,0.2,0.03,1.1,True,9.48675,0.20265,298.15,1.01325,0.22958099034124999,0.0034362296587499997,0.007688925,0.020372466000000002,0.8709650996587499,0.0390287683580125,0.0003439322265442875,0.009649600874999999,0.009025002438000002,0.052327583187497695
MIX_0149,0.3,0.1,0.2,0.03,1.4,True,9.48675,0.20265,298.15,1.01325,0.22939125927875,0.00362596072125,0.007688925,0.020372466000000002,0.8725075707212501,0.0389965140773875,0.0003629224085899125,0.009649600874999999,0.009025002438000002,0.05242025484893271
MIX_0150,0.3,0.1,0.2,0.03,1.7,True,9.48675,0.20265,298.15,1.01325,0.22920152821625,0.00381569178375,0.007688925,0.020372466000000002,0.8740500317837498,0.038964259796762504,0.00038191259063553753,0.009649600874999999,0.009025002438000002,0.052512925909567694
MIX_0151,0.3,0.1,0.2,0.03,2.0,True,9.48675,0.20265,298.15,1.01325,0.22901180222,0.004005417779999999,0.007688925,0.020372466000000002,0.87559249778,0.038932006377400005,0.00040090226560019995,0.009649600874999999,0.009025002438000002,0.0526055972666224
MIX_0152,0.3,0.1,0.2,0.04,1.1,True,9.48675,0.20265,298.15,1.01325,0.22955982354874999,0.0034573964512499998,0.007688925,0.020372466000000002,0.8794930664512501,0.0390251700032875,0.00034605081080561246,0.009649600874999999,0.009025002438000002,0.05283994343239111
MIX_0153,0.3,0.1,0.2,0.04,1.4,True,9.48675,0.20265,298.15,1.01325,0.2293689221825,0.0036482978175,0.007688925,0.020372466000000002,0.8815064078175001,0.038992716771025004,0.000365158128553575,0.009649600874999999,0.009025002438000002,0.05296090498167541
MIX_0154,0.3,0.1,0.2,0.04,1.7,True,9.48675,0.20265,298.15,1.01325,0.2291780258825,0.0038391941175,0.007688925,0.020372466000000002,0.8835197441175,0.038960264400025,0.000384264939220575,0.009649600874999999,0.009025002438000002,0.0530818662265794
MIX_0155,0.3,0.1,0.2,0.04,2.0,True,9.48675,0.20265,298.15,1.01325,0.22898712451625,0.00403009548375,0.007688925,0.020372466000000002,0.88553308548375,0.038927811167762505,0.0004033722569685375,0.009649600874999999,0.009025002438000002,0.0532028277758637
MIX_0156,0.3,0.1,0.2,0.05,1.1,True,9.48675,0.20265,298.15,1.01325,0.22953821092624999,0.00347900907375,0.007688925,0.020372466000000002,0.8882005790737499,0.0390214958574625,0.0003482140181916375,0.009649600874999999,0.009025002438000002,0.0533630907907509
MIX_0157,0.3,0.1,0.2,0.05,1.4,True,9.48675,0.20265,298.15,1.01325,0.22934611899125,0.00367110100875,0.007688925,0.020372466000000002,0.89069470100875,0.0389888402285125,0.0003674404999657875,0.009649600874999999,0.009025002438000002,0.0535129376366057
MIX_0158,0.3,0.1,0.2,0.05,1.7,True,9.48675,0.20265,298.15,1.01325,0.22915402705625,0.00386319294375,0.007688925,0.020372466000000002,0.8931888229437499,0.0389561845995625,0.00038666698173993753,0.009649600874999999,0.009025002438000002,0.05366278448246049
MIX_0159,0.3,0.1,0.2,0.05,2.0,True,9.48675,0.20265,298.15,1.01325,0.22896193005499998,0.004055289944999999,0.007688925,0.020372466000000002,0.895682939945,0.03892352810935,0.0004058939705950499,0.009649600874999999,0.009025002438000002,0.053812631031895604
MIX_0160,0.3,0.1,0.25,0.02,1.1,True,9.2334375,0.2533125,298.15,1.01325,0.2276805145765625,0.005336705423437499,0.007688925,0.020372466000000002,0.8645323754234376,0.03870568747801563,0.0005341508458318593,0.009649600874999999,0.009025002438000002,0.05194110511544014
MIX_0161,0.3,0.1,0.25,0.02,1.4,True,9.2334375,0.2533125,298.15,1.01325,0.22738584881093749,0.0056313711890625,0.007688925,0.020372466000000002,0.8657196611890625,0.03865559429785938,0.0005636439423132656,0.009649600874999999,0.009025002438000002,0.052012437244238874
MIX_0162,0.3,0.1,0.25,0.02,1.7,True,9.2334375,0.2533125,298.15,1.01325,0.2270911830453125,0.005926036954687499,0.007688925,0.020372466000000002,0.8669069569546876,0.038605501117703125,0.0005931370387946718,0.009649600874999999,0.009025002438000002,0.05208376997383763
MIX_0163,0.3,0.1,0.25,0.02,2.0,True,9.2334375,0.2533125,298.15,1.01325,0.2267965172796875,0.0062207027203125,0.007688925,0.020372466000000002,0.8680942427203124,0.03855540793754688,0.0006226301352760781,0.009649600874999999,0.009025002438000002,0.05215510210263637
MIX_0164,0.3,0.1,0.25,0.03,1.1,True,9.2334375,0.2533125,298.15,1.01325,0.227648109575,0.0053691104249999995,0.007688925,0.020372466000000002,0.8728979804249999,0.038700178627750006,0.0005373942624382499,0.009649600874999999,0.009025002438000002,0.052443710663933996
MIX_0165,0.3,0.1,0.25,0.03,1.4,True,9.2334375,0.2533125,298.15,1.01325,0.22735165795625,0.005665562043749999,0.007688925,0.020372466000000002,0.8745471720437501,0.0386497818525625,0.0005670661049589375,0.009649600874999999,0.009025002438000002,0.052542794096388505
MIX_0166,0.3,0.1,0.25,0.03,1.7,True,9.2334375,0.2533125,298.15,1.01325,0.2270552063375,0.005962013662499999,0.007688925,0.020372466000000002,0.8761963536624999,0.038599385077375,0.0005967379474796249,0.009649600874999999,0.009025002438000002,0.052641876928042994
MIX_0167,0.3,0.1,0.25,0.03,2.0,True,9.2334375,0.2533125,298.15,1.01325,0.2267587483859375,0.0062584716140624995,0.007688925,0.020372466000000002,0.8778455516140626,0.03854898722560938,0.0006264104238515156,0.009649600874999999,0.009025002438000002,0.052740960740972884
MIX_0168,0.3,0.1,0.25,0.04,1.1,True,9.2334375,0.2533125,298.15,1.01325,0.227615039628125,0.005402180371874999,0.007688925,0.020372466000000002,0.881437850371875,0.03869455673678125,0.0005407042334209687,0.009649600874999999,0.009025002438000002,0.05295678605034226
MIX_0169,0.3,0.1,0.25,0.04,1.4,True,9.2334375,0.2533125,298.15,1.01325,0.2273167578265625,0.005700462173437499,0.007688925,0.020372466000000002,0.8835585721734376,0.03864384883051563,0.0005705592589393592,0.009649600874999999,0.009025002438000002,0.05308419901618013
MIX_0170,0.3,0.1,0.25,0.04,1.7,True,9.2334375,0.2533125,298.15,1.01325,0.227018476025,0.005998743974999999,0.007688925,0.020372466000000002,0.885679293975,0.03859314092425,0.0006004142844577499,0.009649600874999999,0.009025002438000002,0.053211611982018
MIX_0171,0.3,0.1,0.25,0.04,2.0,True,9.2334375,0.2533125,298.15,1.01325,0.22672020055625,0.006297019443749999,0.007688925,0.020372466000000002,0.88780000944375,0.038542434094562504,0.0006302686761249373,0.009649600874999999,0.009025002438000002,0.0533390245673805
MIX_0172,0.3,0.1,0.25,0.05,1.1,True,9.2334375,0.2533125,298.15,1.01325,0.2275812667390625,0.005435953260937499,0.007688925,0.020372466000000002,0.8901575232609374,0.03868881534564063,0.0005440845618872343,0.009649600874999999,0.009025002438000002,0.05348066399751712
MIX_0173,0.3,0.1,0.25,0.05,1.4,True,9.2334375,0.2533125,298.15,1.01325,0.227281123090625,0.005736096909374999,0.007688925,0.020372466000000002,0.8927596969093751,0.03863779092540626,0.0005741259396593437,0.009649600874999999,0.009025002438000002,0.05363700259031526
MIX_0174,0.3,0.1,0.25,0.05,1.7,True,9.2334375,0.2533125,298.15,1.01325,0.2269809794421875,0.006036240557812499,0.007688925,0.020372466000000002,0.8953618705578124,0.03858676650517188,0.000604167317431453,0.009649600874999999,0.009025002438000002,0.053793341183113366
MIX_0175,0.3,0.1,0.25,0.05,2.0,True,9.2334375,0.2533125,298.15,1.01325,0.22668083579375,0.0063363842062499984,0.007688925,0.020372466000000002,0.89796403420625,0.038535742084937506,0.0006342086952035623,0.009649600874999999,0.009025002438000002,0.0539496791751115
MIX_0176,0.3,0.1,0.3,0.02,1.1,True,8.980125000000001,0.303975,298.15,1.01325,0.225332359630625,0.007684860369374999,0.007688925,0.020372466000000002,0.8668805303693751,0.03830650113720625,0.0007691776743707437,0.009649600874999999,0.009025002438000002,0.052082182264592054
MIX_0177,0.3,0.1,0.3,0.02,1.4,True,8.980125000000001,0.303975,298.15,1.01325,0.224908040928125,0.008109179071875,0.007688925,0.020372466000000002,0.868197469071875,0.03823436695778125,0.0008116477333039687,0.009649600874999999,0.009025002438000002,0.05216130394183825
MIX_0178,0.3,0.1,0.3,0.02,1.7,True,8.980125000000001,0.303975,298.15,1.01325,0.224483729825,0.008533490174999998,0.007688925,0.020372466000000002,0.8695144101750001,0.038162234070250003,0.0008541170316157498,0.009649600874999999,0.009025002438000002,0.05224042576331401
MIX_0179,0.3,0.1,0.3,0.02,2.0,True,8.980125000000001,0.303975,298.15,1.01325,0.2240594111225,0.0089578088775,0.007688925,0.020372466000000002,0.8708313488774999,0.038090099890825,0.0008965870905489749,0.009649600874999999,0.009025002438000002,0.05231954744056019
MIX_0180,0.3,0.1,0.3,0.03,1.1,True,8.980125000000001,0.303975,298.15,1.01325,0.2252857070675,0.007731512932499999,0.007688925,0.020372466000000002,0.8752603829324999,0.03829857020147501,0.0007738471294139249,0.009649600874999999,0.009025002438000002,0.05258564380658459
MIX_0181,0.3,0.1,0.3,0.03,1.4,True,8.980125000000001,0.303975,298.15,1.01325,0.224858812176875,0.008158407823124998,0.007688925,0.020372466000000002,0.8770400178231251,0.038225998070068753,0.000816575039016581,0.009649600874999999,0.009025002438000002,0.05269256427081336
