mix_id,R,f_FA,yCO2,w_SS,w_b,cement_mass_g,flyash_mass_g,gangue_mass_g,water_mass_g,sodium_silicate_mass_g,total_mass_g,Ca_mol,Si_mol,Al_mol,Fe_mol,Mg_mol,K_mol,Na_mol,S_mol,O_mol,H_mol,C_mol,total_element_mass_g,CO2_moles,input_mass,mass_balance_error
MIX_0082,0.30000000,0.00000000,0.35000000,0.02000000,1.70000000,30.00000000,0.00000000,100.00000000,49.46334700,3.69387800,183.15722400,0.24767553,1.07759618,0.47117877,0.05585885,0.07148103,0.05860121,0.03480579,0.05125950,6.32251907,5.66186040,0.01310074,169.51676013,0.01310074,183.15722500,-7.44740748
MIX_0083,0.30000000,0.00000000,0.35000000,0.02000000,2.00000000,30.00000000,0.00000000,100.00000000,58.38693900,3.87755100,192.26449000,0.24767553,1.07848880,0.47117877,0.05585885,0.07148103,0.05860121,0.03653646,0.05125950,6.82604839,6.66101223,0.01375216,178.65269379,0.01375216,192.26449000,-7.07972450
MIX_0084,0.30000000,0.00000000,0.35000000,0.03000000,1.10000000,30.00000000,0.00000000,100.00000000,30.90284500,5.04123700,165.94408200,0.24767553,1.08414413,0.47117877,0.05585885,0.07148103,0.05860121,0.04750137,0.05125950,5.34034846,3.66355667,0.01186953,152.24943286,0.01186953,165.94408200,-8.25256856
MIX_0085,0.30000000,0.00000000,0.35000000,0.03000000,1.40000000,30.00000000,0.00000000,100.00000000,39.78705200,5.31958800,175.10663900,0.24767553,1.08549687,0.47117877,0.05585885,0.07148103,0.05860121,0.05012415,0.05125950,5.84525205,4.66270861,0.01252490,161.44083362,0.01252490,175.10664000,-7.80427651
MIX_0086,0.30000000,0.00000000,0.35000000,0.03000000,1.70000000,30.00000000,0.00000000,100.00000000,48.67125800,5.59793800,184.26919600,0.24767553,1.08684961,0.47117877,0.05585885,0.07148103,0.05860121,0.05274692,0.05125950,6.35015555,5.66186040,0.01318027,170.63223238,0.01318027,184.26919600,-7.40056608
MIX_0087,0.30000000,0.00000000,0.35000000,0.03000000,2.00000000,30.00000000,0.00000000,100.00000000,57.55546400,5.87628900,193.43175300,0.24767553,1.08820235,0.47117877,0.05585885,0.07148103,0.05860121,0.05536969,0.05125950,6.85505908,6.66101223,0.01383565,179.82363214,0.01383565,193.43175300,-7.03510186
MIX_0088,0.30000000,0.00000000,0.35000000,0.04000000,1.10000000,30.00000000,0.00000000,100.00000000,30.17466700,6.79166700,166.96633300,0.24767553,1.09265094,0.47117877,0.05585885,0.07148103,0.05860121,0.06399490,0.05125950,5.36575513,3.66355677,0.01194265,153.27490361,0.01194265,166.96633400,-8.20011440
MIX_0089,0.30000000,0.00000000,0.35000000,0.04000000,1.40000000,30.00000000,0.00000000,100.00000000,39.01866700,7.16666700,176.18533300,0.24767553,1.09447338,0.47117877,0.05585885,0.07148103,0.05860121,0.06752836,0.05125950,5.87206147,4.66270860,0.01260206,162.52292409,0.01260206,176.18533400,-7.75456708
MIX_0090,0.30000000,0.00000000,0.35000000,0.04000000,1.70000000,30.00000000,0.00000000,100.00000000,47.86266700,7.54166700,185.40433300,0.24767553,1.09629582,0.47117877,0.05585885,0.07148103,0.05860121,0.07106182,0.05125950,6.37836782,5.66186043,0.01326147,171.77094457,0.01326147,185.40433400,-7.35332834
MIX_0091,0.30000000,0.00000000,0.35000000,0.04000000,2.00000000,30.00000000,0.00000000,100.00000000,56.70666700,7.91666700,194.62333300,0.24767553,1.09811826,0.47117877,0.05585885,0.07148103,0.05860121,0.07459528,0.05125950,6.88467416,6.66101226,0.01392088,181.01896505,0.01392088,194.62333400,-6.99010168
MIX_0092,0.30000000,0.00000000,0.35000000,0.05000000,1.10000000,30.00000000,0.00000000,100.00000000,29.43115800,8.57894700,168.01010500,0.24767553,1.10133683,0.47117877,0.05585885,0.07148103,0.05860121,0.08083566,0.05125950,5.39169658,3.66355671,0.01201731,154.32196112,0.01201731,168.01010500,-8.14721465
MIX_0093,0.30000000,0.00000000,0.35000000,0.05000000,1.40000000,30.00000000,0.00000000,100.00000000,38.23410500,9.05263200,177.28673700,0.24767553,1.10363886,0.47117877,0.05585885,0.07148103,0.05860121,0.08529898,0.05125950,5.89943529,4.66270854,0.01268084,163.62779506,0.01268084,177.28673700,-7.70443529
MIX_0094,0.30000000,0.00000000,0.35000000,0.05000000,1.70000000,30.00000000,0.00000000,100.00000000,47.03705300,9.52631600,186.56336800,0.24767553,1.10594089,0.47117877,0.05585885,0.07148103,0.05860121,0.08976230,0.05125950,6.40717401,5.66186043,0.01334437,172.93362901,0.01334437,186.56336900,-7.30568925
MIX_0095,0.30000000,0.00000000,0.35000000,0.05000000,2.00000000,30.00000000,0.00000000,100.00000000,55.84000000,10.00000000,195.84000000,0.24767553,1.10824292,0.47117877,0.05585885,0.07148103,0.05860121,0.09422562,0.05125950,6.91491268,6.66101221,0.01400790,182.23946196,0.01400790,195.84000000,-6.94471918
MIX_0096,0.30000000,0.00000000,0.40000000,0.02000000,1.10000000,30.00000000,0.00000000,100.00000000,31.61616300,3.32653100,164.94269400,0.24767553,1.07581094,0.47117877,0.05585885,0.07148103,0.05860121,0.03134444,0.05125950,5.31883120,3.66355670,0.01348332,151.31906606,0.01348332,164.94269400,-8.25961285
MIX_0097,0.30000000,0.00000000,0.40000000,0.02000000,1.40000000,30.00000000,0.00000000,100.00000000,40.53975500,3.51020400,174.04995900,0.24767553,1.07670356,0.47117877,0.05585885,0.07148103,0.05860121,0.03307511,0.05125950,5.82254665,4.66270853,0.01422779,160.45909523,0.01422779,174.04995900,-7.80859924
MIX_0098,0.30000000,0.00000000,0.40000000,0.02000000,1.70000000,30.00000000,0.00000000,100.00000000,49.46334700,3.69387800,183.15722400,0.24767553,1.07759618,0.47117877,0.05585885,0.07148103,0.05860121,0.03480579,0.05125950,6.32626213,5.66186040,0.01497227,169.59912541,0.01497227,183.15722500,-7.40243777
MIX_0099,0.30000000,0.00000000,0.40000000,0.02000000,2.00000000,30.00000000,0.00000000,100.00000000,58.38693900,3.87755100,192.26449000,0.24767553,1.07848880,0.47117877,0.05585885,0.07148103,0.05860121,0.03653646,0.05125950,6.82997758,6.66101223,0.01571675,178.73915458,0.01571675,192.26449000,-7.03475479
MIX_0100,0.30000000,0.00000000,0.40000000,0.03000000,1.10000000,30.00000000,0.00000000,100.00000000,30.90284500,5.04123700,165.94408200,0.24767553,1.08414413,0.47117877,0.05585885,0.07148103,0.05860121,0.04750137,0.05125950,5.34373976,3.66355667,0.01356518,152.32405744,0.01356518,165.94408200,-8.20759885
MIX_0101,0.30000000,0.00000000,0.40000000,0.03000000,1.40000000,30.00000000,0.00000000,100.00000000,39.78705200,5.31958800,175.10663900,0.24767553,1.08549687,0.47117877,0.05585885,0.07148103,0.05860121,0.05012415,0.05125950,5.84883059,4.66270861,0.01431417,161.51957857,0.01431417,175.10664000,-7.75930680
MIX_0102,0.30000000,0.00000000,0.40000000,0.03000000,1.70000000,30.00000000,0.00000000,100.00000000,48.67125800,5.59793800,184.26919600,0.24767553,1.08684961,0.47117877,0.05585885,0.07148103,0.05860121,0.05274692,0.05125950,6.35392134,5.66186040,0.01506317,170.71509771,0.01506317,184.26919600,-7.35559637
MIX_0103,0.30000000,0.00000000,0.40000000,0.03000000,2.00000000,30.00000000,0.00000000,100.00000000,57.55546400,5.87628900,193.43175300,0.24767553,1.08820235,0.47117877,0.05585885,0.07148103,0.05860121,0.05536969,0.05125950,6.85901212,6.66101223,0.01581217,179.91061784,0.01581217,193.43175300,-6.99013215
MIX_0104,0.30000000,0.00000000,0.40000000,0.04000000,1.10000000,30.00000000,0.00000000,100.00000000,30.17466700,6.79166700,166.96633300,0.24767553,1.09265094,0.47117877,0.05585885,0.07148103,0.05860121,0.06399490,0.05125950,5.36916732,3.66355677,0.01364874,153.34998789,0.01364874,166.96633400,-8.15514468
MIX_0105,0.30000000,0.00000000,0.40000000,0.04000000,1.40000000,30.00000000,0.00000000,100.00000000,39.01866700,7.16666700,176.18533300,0.24767553,1.09447338,0.47117877,0.05585885,0.07148103,0.05860121,0.06752836,0.05125950,5.87566206,4.66270860,0.01440235,162.60215413,0.01440235,176.18533400,-7.70959737
MIX_0106,0.30000000,0.00000000,0.40000000,0.04000000,1.70000000,30.00000000,0.00000000,100.00000000,47.86266700,7.54166700,185.40433300,0.24767553,1.09629582,0.47117877,0.05585885,0.07148103,0.05860121,0.07106182,0.05125950,6.38215681,5.66186043,0.01515596,171.85432037,0.01515596,185.40433400,-7.30835862
MIX_0107,0.30000000,0.00000000,0.40000000,0.04000000,2.00000000,30.00000000,0.00000000,100.00000000,56.70666700,7.91666700,194.62333300,0.24767553,1.09811826,0.47117877,0.05585885,0.07148103,0.05860121,0.07459528,0.05125950,6.88865156,6.66101226,0.01590957,181.10648661,0.01590957,194.62333400,-6.94513197
MIX_0108,0.30000000,0.00000000,0.40000000,0.05000000,1.10000000,30.00000000,0.00000000,100.00000000,29.43115800,8.57894700,168.01010500,0.24767553,1.10133683,0.47117877,0.05585885,0.07148103,0.05860121,0.08083566,0.05125950,5.39513010,3.66355671,0.01373406,154.39751478,0.01373406,168.01010500,-8.10224493
MIX_0109,0.30000000,0.00000000,0.40000000,0.05000000,1.40000000,30.00000000,0.00000000,100.00000000,38.23410500,9.05263200,177.28673700,0.24767553,1.10363886,0.47117877,0.05585885,0.07148103,0.05860121,0.08529898,0.05125950,5.90305838,4.66270854,0.01449239,163.70752040,0.01449239,177.28673700,-7.65946558
MIX_0110,0.30000000,0.00000000,0.40000000,0.05000000,1.70000000,30.00000000,0.00000000,100.00000000,47.03705300,9.52631600,186.56336800,0.24767553,1.10594089,0.47117877,0.05585885,0.07148103,0.05860121,0.08976230,0.05125950,6.41098669,5.66186043,0.01525071,173.01752602,0.01525071,186.56336900,-7.26071954
MIX_0111,0.30000000,0.00000000,0.40000000,0.05000000,2.00000000,30.00000000,0.00000000,100.00000000,55.84000000,10.00000000,195.84000000,0.24767553,1.10824292,0.47117877,0.05585885,0.07148103,0.05860121,0.09422562,0.05125950,6.91891494,6.66101221,0.01600903,182.32753064,0.01600903,195.84000000,-6.89974947
MIX_0112,0.30000000,0.10000000,0.00000000,0.02000000,1.10000000,27.00000000,3.00000000,100.00000000,31.61616300,3.32653100,164.94269400,0.23301722,1.09221289,0.47184373,0.05876702,0.06790822,0.05951845,0.03134444,0.04613355,5.29687781,3.66355670,0.00000000,150.64407198,0.00000000,164.94269400,-8.66884230
MIX_0113,0.30000000,0.10000000,0.00000000,0.02000000,1.40000000,27.00000000,3.00000000,100.00000000,40.53975500,3.51020400,174.04995900,0.23301722,1.09310551,0.47184373,0.05876702,0.06790822,0.05951845,0.03307511,0.04613355,5.79910430,4.66270853,0.00000000,159.75133706,0.00000000,174.04995900,-8.21524005
MIX_0114,0.30000000,0.10000000,0.00000000,0.02000000,1.70000000,27.00000000,3.00000000,100.00000000,49.46334700,3.69387800,183.15722400,0.23301722,1.09399814,0.47184373,0.05876702,0.06790822,0.05951845,0.03480579,0.04613355,6.30133083,5.66186040,0.00000000,168.85860315,0.00000000,183.15722500,-7.80674737
MIX_0115,0.30000000,0.10000000,0.00000000,0.02000000,2.00000000,27.00000000,3.00000000,100.00000000,58.38693900,3.87755100,192.26449000,0.23301722,1.09489076,0.47184373,0.05876702,0.06790822,0.05951845,0.03653646,0.04613355,6.80355732,6.66101223,0.00000000,177.96586823,0.00000000,192.26449000,-7.43695404
MIX_0116,0.30000000,0.10000000,0.00000000,0.03000000,1.10000000,27.00000000,3.00000000,100.00000000,30.90284500,5.04123700,165.94408200,0.23301722,1.10054609,0.47184373,0.05876702,0.06790822,0.05951845,0.04750137,0.04613355,5.32162265,3.66355667,0.00000000,151.64546078,0.00000000,165.94408200,-8.61652976
MIX_0117,0.30000000,0.10000000,0.00000000,0.03000000,1.40000000,27.00000000,3.00000000,100.00000000,39.78705200,5.31958800,175.10663900,0.23301722,1.10189883,0.47184373,0.05876702,0.06790822,0.05951845,0.05012415,0.04613355,5.82521549,4.66270861,0.00000000,160.80801891,0.00000000,175.10664000,-8.16566470
MIX_0118,0.30000000,0.10000000,0.00000000,0.03000000,1.70000000,27.00000000,3.00000000,100.00000000,48.67125800,5.59793800,184.26919600,0.23301722,1.10325156,0.47184373,0.05876702,0.06790822,0.05951845,0.05274692,0.04613355,6.32880824,5.66186040,0.00000000,169.97057505,0.00000000,184.26919600,-7.75963713
MIX_0119,0.30000000,0.10000000,0.00000000,0.03000000,2.00000000,27.00000000,3.00000000,100.00000000,57.55546400,5.87628900,193.43175300,0.23301722,1.10460430,0.47184373,0.05876702,0.06790822,0.05951845,0.05536969,0.04613355,6.83240103,6.66101223,0.00000000,179.13313218,0.00000000,193.43175300,-7.39207529
MIX_0120,0.30000000,0.10000000,0.00000000,0.04000000,1.10000000,27.00000000,3.00000000,100.00000000,30.17466700,6.79166700,166.96633300,0.23301722,1.10905289,0.47184373,0.05876702,0.06790822,0.05951845,0.06399490,0.04613355,5.34688308,3.66355677,0.00000000,152.66771361,0.00000000,166.96633400,-8.56377453
MIX_0121,0.30000000,0.10000000,0.00000000,0.04000000,1.40000000,27.00000000,3.00000000,100.00000000,39.01866700,7.16666700,176.18533300,0.23301722,1.11087533,0.47184373,0.05876702,0.06790822,0.05951845,0.06752836,0.04613355,5.85187060,4.66270860,0.00000000,161.88671378,0.00000000,176.18533400,-8.11566995
MIX_0122,0.30000000,0.10000000,0.00000000,0.04000000,1.70000000,27.00000000,3.00000000,100.00000000,47.86266700,7.54166700,185.40433300,0.23301722,1.11269777,0.47184373,0.05876702,0.06790822,0.05951845,0.07106182,0.04613355,6.35685813,5.66186043,0.00000000,171.10571396,0.00000000,185.40433400,-7.71212826
MIX_0123,0.30000000,0.10000000,0.00000000,0.04000000,2.00000000,27.00000000,3.00000000,100.00000000,56.70666700,7.91666700,194.62333300,0.23301722,1.11452021,0.47184373,0.05876702,0.06790822,0.05951845,0.07459528,0.04613355,6.86184565,6.66101226,0.00000000,180.32471414,0.00000000,194.62333400,-7.34681683
MIX_0124,0.30000000,0.10000000,0.00000000,0.05000000,1.10000000,27.00000000,3.00000000,100.00000000,29.43115800,8.57894700,168.01010500,0.23301722,1.11773879,0.47184373,0.05876702,0.06790822,0.05951845,0.08083566,0.04613355,5.37267521,3.66355671,0.00000000,153.71148545,0.00000000,168.01010500,-8.51057116
MIX_0125,0.30000000,0.10000000,0.00000000,0.05000000,1.40000000,27.00000000,3.00000000,100.00000000,38.23410500,9.05263200,177.28673700,0.23301722,1.12004082,0.47184373,0.05876702,0.06790822,0.05951845,0.08529898,0.04613355,5.87908685,4.66270854,0.00000000,162.98811767,0.00000000,177.28673700,-8.06525044
MIX_0126,0.30000000,0.10000000,0.00000000,0.05000000,1.70000000,27.00000000,3.00000000,100.00000000,47.03705300,9.52631600,186.56336800,0.23301722,1.12234285,0.47184373,0.05876702,0.06790822,0.05951845,0.08976230,0.04613355,6.38549851,5.66186043,0.00000000,172.26474990,0.00000000,186.56336900,-7.66421575
MIX_0127,0.30000000,0.10000000,0.00000000,0.05000000,2.00000000,27.00000000,3.00000000,100.00000000,55.84000000,10.00000000,195.84000000,0.23301722,1.12464487,0.47184373,0.05876702,0.06790822,0.05951845,0.09422562,0.04613355,6.89191012,6.66101221,0.00000000,181.54138112,0.00000000,195.84000000,-7.30117386
MIX_0128,0.30000000,0.10000000,0.15000000,0.02000000,1.10000000,27.00000000,3.00000000,100.00000000,31.61616300,3.32653100,164.94269400,0.23301722,1.09221289,0.47184373,0.05876702,0.06790822,0.05951845,0.03134444,0.04613355,5.30699030,3.66355670,0.00505624,150.86659474,0.00505624,164.94269400,-8.53393316
MIX_0129,0.30000000,0.10000000,0.15000000,0.02000000,1.40000000,27.00000000,3.00000000,100.00000000,40.53975500,3.51020400,174.04995900,0.23301722,1.09310551,0.47184373,0.05876702,0.06790822,0.05951845,0.03307511,0.04613355,5.80977515,4.66270853,0.00533542,159.98614636,0.00533542,174.04995900,-8.08033091
MIX_0130,0.30000000,0.10000000,0.15000000,0.02000000,1.70000000,27.00000000,3.00000000,100.00000000,49.46334700,3.69387800,183.15722400,0.23301722,1.09399814,0.47184373,0.05876702,0.06790822,0.05951845,0.03480579,0.04613355,6.31256004,5.66186040,0.00561460,169.10569898,0.00561460,183.15722500,-7.67183823
MIX_0131,0.30000000,0.10000000,0.15000000,0.02000000,2.00000000,27.00000000,3.00000000,100.00000000,58.38693900,3.87755100,192.26449000,0.23301722,1.09489076,0.47184373,0.05876702,0.06790822,0.05951845,0.03653646,0.04613355,6.81534489,6.66101223,0.00589378,178.22525060,0.00589378,192.26449000,-7.30204491
MIX_0132,0.30000000,0.10000000,0.15000000,0.03000000,1.10000000,27.00000000,3.00000000,100.00000000,30.90284500,5.04123700,165.94408200,0.23301722,1.10054609,0.47184373,0.05876702,0.06790822,0.05951845,0.04750137,0.04613355,5.33179653,3.66355667,0.00508694,151.86933452,0.00508694,165.94408200,-8.48162062
MIX_0133,0.30000000,0.10000000,0.15000000,0.03000000,1.40000000,27.00000000,3.00000000,100.00000000,39.78705200,5.31958800,175.10663900,0.23301722,1.10189883,0.47184373,0.05876702,0.06790822,0.05951845,0.05012415,0.04613355,5.83595112,4.66270861,0.00536782,161.04425377,0.00536782,175.10664000,-8.03075556
MIX_0134,0.30000000,0.10000000,0.15000000,0.03000000,1.70000000,27.00000000,3.00000000,100.00000000,48.67125800,5.59793800,184.26919600,0.23301722,1.10325156,0.47184373,0.05876702,0.06790822,0.05951845,0.05274692,0.04613355,6.34010562,5.66186040,0.00564869,170.21917103,0.00564869,184.26919600,-7.62472799
MIX_0135,0.30000000,0.10000000,0.15000000,0.03000000,2.00000000,27.00000000,3.00000000,100.00000000,57.55546400,5.87628900,193.43175300,0.23301722,1.10460430,0.47184373,0.05876702,0.06790822,0.05951845,0.05536969,0.04613355,6.84426015,6.66101223,0.00592956,179.39408929,0.00592956,193.43175300,-7.25716615
MIX_0136,0.30000000,0.10000000,0.15000000,0.04000000,1.10000000,27.00000000,3.00000000,100.00000000,30.17466700,6.79166700,166.96633300,0.23301722,1.10905289,0.47184373,0.05876702,0.06790822,0.05951845,0.06399490,0.04613355,5.35711963,3.66355677,0.00511828,152.89296645,0.00511828,166.96633400,-8.42886540
MIX_0137,0.30000000,0.10000000,0.15000000,0.04000000,1.40000000,27.00000000,3.00000000,100.00000000,39.01866700,7.16666700,176.18533300,0.23301722,1.11087533,0.47184373,0.05876702,0.06790822,0.05951845,0.06752836,0.04613355,5.86267237,4.66270860,0.00540088,162.12440390,0.00540088,176.18533400,-7.98076082
MIX_0138,0.30000000,0.10000000,0.15000000,0.04000000,1.70000000,27.00000000,3.00000000,100.00000000,47.86266700,7.54166700,185.40433300,0.23301722,1.11269777,0.47184373,0.05876702,0.06790822,0.05951845,0.07106182,0.04613355,6.36822510,5.66186043,0.00568349,171.35584135,0.00568349,185.40433400,-7.57721912
MIX_0139,0.30000000,0.10000000,0.15000000,0.04000000,2.00000000,27.00000000,3.00000000,100.00000000,56.70666700,7.91666700,194.62333300,0.23301722,1.11452021,0.47184373,0.05876702,0.06790822,0.05951845,0.07459528,0.04613355,6.87377783,6.66101226,0.00596609,180.58727880,0.00596609,194.62333400,-7.21190769
MIX_0140,0.30000000,0.10000000,0.15000000,0.05000000,1.10000000,27.00000000,3.00000000,100.00000000,29.43115800,8.57894700,168.01010500,0.23301722,1.11773879,0.47184373,0.05876702,0.06790822,0.05951845,0.08083566,0.04613355,5.38297576,3.66355671,0.00515027,153.93814644,0.00515027,168.01010500,-8.37566203
MIX_0141,0.30000000,0.10000000,0.15000000,0.05000000,1.40000000,27.00000000,3.00000000,100.00000000,38.23410500,9.05263200,177.28673700,0.23301722,1.12004082,0.47184373,0.05876702,0.06790822,0.05951845,0.08529898,0.04613355,5.88995614,4.66270854,0.00543465,163.22729368,0.00543465,177.28673700,-7.93034130
MIX_0142,0.30000000,0.10000000,0.15000000,0.05000000,1.70000000,27.00000000,3.00000000,100.00000000,47.03705300,9.52631600,186.56336800,0.23301722,1.12234285,0.47184373,0.05876702,0.06790822,0.05951845,0.08976230,0.04613355,6.39693654,5.66186043,0.00571902,172.51644093,0.00571902,186.56336900,-7.52930661
MIX_0143,0.30000000,0.10000000,0.15000000,0.05000000,2.00000000,27.00000000,3.00000000,100.00000000,55.84000000,10.00000000,195.84000000,0.23301722,1.12464487,0.47184373,0.05876702,0.06790822,0.05951845,0.09422562,0.04613355,6.90391689,6.66101221,0.00600339,181.80558718,0.00600339,195.84000000,-7.16626472
MIX_0144,0.30000000,0.10000000,0.20000000,0.02000000,1.10000000,27.00000000,3.00000000,100.00000000,31.61616300,3.32653100,164.94269400,0.23301722,1.09221289,0.47184373,0.05876702,0.06790822,0.05951845,0.03134444,0.04613355,5.31036113,3.66355670,0.00674166,150.94076900,0.00674166,164.94269400,-8.48896345
MIX_0145,0.30000000,0.10000000,0.20000000,0.02000000,1.40000000,27.00000000,3.00000000,100.00000000,40.53975500,3.51020400,174.04995900,0.23301722,1.09310551,0.47184373,0.05876702,0.06790822,0.05951845,0.03307511,0.04613355,5.81333210,4.66270853,0.00711390,160.06441613,0.00711390,174.04995900,-8.03536120
MIX_0146,0.30000000,0.10000000,0.20000000,0.02000000,1.70000000,27.00000000,3.00000000,100.00000000,49.46334700,3.69387800,183.15722400,0.23301722,1.09399814,0.47184373,0.05876702,0.06790822,0.05951845,0.03480579,0.04613355,6.31630311,5.66186040,0.00748614,169.18806426,0.00748614,183.15722500,-7.62686852
